PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
341503,P10412,1.2E-32,5.2E-25,146.9,85%,1,0.00062,2159.36,2160.68
5589934,P07195,9.5E-33,3.9E-25,3.01,33%,4,0.00062,4503.47,18.02
5793865,P69905,9.4E-33,3.9E-25,501.9,22%,1,0.00062,7995.24,18.02
225224,P00915,9.1E-33,3.8E-25,535.3,33%,1,0.00062,5468.64,18.02
73166,P60709,1.9E-32,7.6E-25,457,23%,1,0.00062,8957.59,18.02
339939,P10412,1.6E-32,6.7E-25,169.3,37%,1,0.00062,5796.64,5800.16
352331,P59665,1.5E-32,6.3E-25,297.7,57%,1,0.00062,3342.55,18.02
5790104,P07737,7.4E-32,3.1E-24,382.1,32%,1,0.00062,4977.61,18.02
160872,Q16777,1.5E-32,6E-25,201.2,18%,1,0.00062,12314.87,12322.32
300246,O00479,6.6E-32,2.7E-24,369.6,58%,1,0.00062,2763.56,18.02
5431336,P68871,1.4E-32,5.8E-25,348.9,28%,1,0.00062,10801.62,18.02
295289,P60709,6.2E-32,2.6E-24,316.7,52%,1,0.00062,3083.58,18.02
184199,Q9H299,5.1E-32,2.1E-24,646.7,21%,1,0.00062,8529.27,18.02
197209,P04350,4.7E-32,2E-24,767.8,21%,1,0.00062,7985.97,18.02
346012,P68871,4.6E-32,1.9E-24,382.6,28%,1,0.00062,7602.96,18.02
5791462,P63261,4.5E-32,1.9E-24,352.5,29%,1,0.00062,5474.63,18.02
5791570,P21333-1,4.2E-32,1.7E-24,712.2,24%,1,0.00062,7418.86,18.02
339920,P10412,4.2E-32,1.7E-24,244.2,42%,1,0.00062,4310.61,4313.2
73281,P60709,4.1E-32,1.7E-24,369.1,45%,1,0.00062,4347.14,18.02
5409489,P60709,3.7E-32,1.5E-24,20.28,24%,4,0.00062,9956.81,18.02
5519113,P68871,3.3E-32,1.4E-24,240.5,27%,1,0.00062,9273.82,18.02
308941,P68871,3.3E-32,1.4E-24,426.2,25%,1,0.00062,7489.88,18.02
5790103,P68871,3.2E-32,1.3E-24,394.9,26%,1,0.00062,7940.13,18.02
5792761,P16402,2.8E-32,1.1E-24,0.6694,54%,4,0.00062,2597.6,2599.16
5791463,P06733-1,2.6E-32,1.1E-24,3.01,38%,4,0.00062,5216.75,18.02
3085667,P16403,2.3E-32,9.6E-25,0.6695,64%,4,0.00062,2696.76,2698.42
310224,P68871,2.1E-32,8.7E-25,413.6,26%,1,0.00062,9489.97,18.02
69046,P37802-1,2.1E-32,8.6E-25,349.7,25%,1,0.00062,9323.56,18.02
524894,P68871,0.000000031,0.47,0.1259,4%,4,0.00065,16162.24,16172.37
18046,P17096-1,0.000000035,0.53,16.56,8%,4,0.00072,11820.01,11826.81
7620,P17096-1,0.000000035,0.53,3.009,8%,4,0.00072,11848.04,11854.86
5825115,P04406-1,0.000000039,0.6,2.48,2%,4,0.00078,36024.33,36047.03
5825114,P04406-1,0.000000039,0.6,18.03,2%,4,0.00078,35999.4,36022.12
3481807,P68871,0.000000039,0.59,0.1472,3%,4,0.00078,16158.19,16168.27
5010343,A0A2R8Y619,0.000000038,0.58,0.2482,6%,4,0.00078,13740.99,13749.59
5010287,A0A2R8Y619,0.000000038,0.58,0.4576,5%,4,0.00078,13421.99,13430.38
5793866,P36578,1.5E-31,6.3E-24,481.5,29%,1,0.00085,5230.19,18.02
600292,P60709,1.1E-31,4.6E-24,257.3,52%,1,0.00085,3783.84,18.02
165356,P06733-1,1.1E-31,4.6E-24,457.3,19%,1,0.00085,7188.75,18.02
258920,P68871,1.1E-31,4.4E-24,2.888,21%,4,0.00085,15884.18,18.02
3479909,P68871,1E-31,4.2E-24,18.51,24%,4,0.00085,9240.74,18.02
525993,P10412,1E-31,4.2E-24,0,54%,4,0.00085,2725.75,2727.42
5790110,Q01995,1.6E-30,6.8E-23,307,60%,1,0.00085,2692.33,18.02
5583661,P16401,9.9E-32,4.1E-24,0.6695,50%,4,0.00085,3957.53,3959.96
224614,P68871,1.6E-30,6.7E-23,401.6,33%,1,0.00085,5763.93,18.02
5791459,P16401,9E-32,3.7E-24,0.6695,61%,4,0.00085,2428.58,2430.07
5588198,Q92522,1.5E-30,6.4E-23,172,62%,1,0.00085,2501.56,2503.08
5790105,P40926-1,8.3E-32,3.4E-24,489.7,32%,1,0.00085,4167.38,18.02
295132,O60814,1.5E-30,6.1E-23,0.2996,39%,4,0.00085,4550.56,4553.29
300243,P68431,8.1E-32,3.4E-24,0.008765,59%,4,0.00085,2482.46,2483.9
5792762,P68871,3.4E-31,1.4E-23,2.951,23%,4,0.00085,12276.23,18.02
165183,P59665,1.4E-30,5.9E-23,333.6,41%,1,0.00085,3271.51,18.02
5790106,P60174-1,3.2E-31,1.3E-23,896,30%,1,0.00085,4608.38,18.02
5790109,P60709,1.3E-30,5.5E-23,294.5,29%,1,0.00085,7014.46,18.02
5791571,P07305,2.8E-31,1.1E-23,467.8,65%,1,0.00085,2319.56,2320.98
365636,P63261,1.3E-30,5.2E-23,353.5,25%,1,0.00085,5573.7,18.02
1223684,P68871,2.6E-31,1.1E-23,1.761,12%,4,0.00085,16002.13,18.02
300616,Q93077,1.2E-30,4.9E-23,317.6,24%,1,0.00085,9426.31,9431.97
165460,P17213,2.4E-31,9.8E-24,669.3,19%,1,0.00085,10629.82,18.02
3085594,P04908,1.1E-30,4.6E-23,0.2996,100%,4,0.00085,1249.69,1250.42
3085650,P16402,2.1E-31,8.6E-24,0.6695,62%,4,0.00085,2597.6,2599.16
424334,P08670,1.1E-30,4.5E-23,290.2,46%,1,0.00085,4261.33,18.02
336631,P68431,2.1E-31,8.5E-24,0.008716,59%,4,0.00085,2510.49,2511.95
5431345,P68871,9.3E-31,3.9E-23,229.8,29%,1,0.00085,9951.14,18.02
522679,P68871,2E-31,8.4E-24,15.28,19%,4,0.00085,15871.16,18.02
433208,P08670,9.1E-31,3.8E-23,279.4,48%,1,0.00085,3405.88,18.02
224737,P09429,1.8E-31,7.4E-24,417.1,24%,1,0.00085,7883.23,18.02
823477,P68871,8.3E-31,3.4E-23,0.6929,21%,4,0.00085,15842.17,18.02
5581891,P68871,1.7E-31,7.2E-24,0.4576,10%,4,0.00085,15460.9,18.02
165428,P08311,1.6E-31,6.6E-24,239.9,48%,1,0.00085,3984.17,18.02
4913430,P06733-1,8E-31,3.3E-23,3.01,38%,4,0.00085,4974.62,18.02
5791455,O60814,8E-31,3.3E-23,242.8,56%,1,0.00085,4135.38,4137.85
73302,P37802-1,7E-31,2.9E-23,1071,33%,1,0.00085,3919.91,18.02
5428670,P68871,6.4E-31,2.6E-23,3.01,20%,4,0.00085,9686.13,18.02
310589,P60709,5.9E-31,2.4E-23,84.41,30%,1,0.00085,7233.59,18.02
376546,P04406-1,5.6E-31,2.3E-23,527,20%,1,0.00085,8828.29,18.02
365617,P60709,2.1E-30,8.6E-23,323.2,22%,1,0.00085,7936.95,18.02
5791414,O60814,5.3E-31,2.2E-23,309.2,68%,1,0.00085,2346.37,2347.79
5791464,P07737,1.9E-30,8E-23,399.4,23%,1,0.00085,8234.19,18.02
5790108,P16403,5.2E-31,2.2E-23,0.6695,62%,4,0.00085,2234.43,2235.79
5790107,P63261,5E-31,2.1E-23,3.01,32%,4,0.00085,6958.43,18.02
528295,P08670,3.9E-31,1.6E-23,357,56%,1,0.00085,2671.49,18.02
5792763,P16401,2.4E-30,9.9E-23,0.1128,64%,4,0.00085,2966.9,2968.71
526007,P16402,3.3E-30,1.4E-22,41.24,43%,1,0.00085,3009.94,3011.78
426097,P68431,3.3E-30,1.4E-22,0.008765,59%,4,0.00085,2552.5,2553.99
259002,P68871,0.000000047,0.72,0.4319,5%,4,0.00092,16341.2,16351.43
305554,P62805,0.000000047,0.71,33.31,5%,4,0.00092,11383.4,11390.32
597283,P84243,0.000000043,0.66,0.002462,6%,4,0.00092,15341.63,15351.02
441856,P68871,0.000000043,0.66,0.5056,6%,4,0.00092,15980.19,15990.18
17264,P17096-1,0.000000048,0.73,2.674,8%,4,0.00099,11768.08,18.02
407996,P62805,0.000000052,0.79,15.18,6%,4,0.0011,11383.4,11390.33
441418,P68871,0.00000005,0.76,0.4139,5%,4,0.0011,16453.22,16463.52
5790111,P16401,3.7E-30,1.5E-22,0.1931,72%,4,0.0011,1933.27,1934.45
224648,P68871,3.4E-30,1.4E-22,5.791,19%,4,0.0011,15913.17,18.02
5519585,P68871,0.000000058,0.88,3.01,5%,4,0.0011,11974.03,11981.53
170710,P68871,0.000000057,0.86,0.06634,3%,4,0.0011,16100.31,16110.5
4934282,P68871,0.000000055,0.84,0.1225,4%,4,0.0011,16354.22,16364.47
303957,P00915,5.6E-30,2.3E-22,315.7,25%,1,0.0011,9102.28,18.02
258979,P68871,0.000000054,0.83,2.486,7%,4,0.0011,16008.22,16018.24
5583672,P16403,5.3E-30,2.2E-22,101.9,65%,1,0.0011,1877.23,1878.38
5823565,P68871,0.000000054,0.83,14.25,5%,4,0.0011,16182.13,16192.18
340277,P16401,5.1E-30,2.1E-22,0.1931,30%,4,0.0011,4754.06,4756.97
310222,P68871,7.4E-30,3.1E-22,316.7,28%,1,0.0014,9979.17,18.02
4919882,P59665,7.4E-30,3.1E-22,57.73,55%,1,0.0014,3443.54,18.02
5790112,P10412,6.8E-30,2.8E-22,51.13,67%,1,0.0014,1989.29,1990.51
224642,P68871,6.6E-30,2.7E-22,21.75,17%,4,0.0014,15838.15,18.02
5350693,P60709,1.1E-29,4.5E-22,18.2,19%,4,0.0014,11553.67,18.02
16581,P68431,9.4E-30,3.9E-22,0.00005715,60%,4,0.0014,3001.7,3003.63
5792764,P05204,9.2E-30,3.8E-22,385.7,62%,1,0.0014,1825.05,18.02
335648,P60709,2.1E-29,8.5E-22,880.6,22%,1,0.0014,5168.47,18.02
525045,P68871,2E-29,8.1E-22,331.3,25%,1,0.0014,8096.19,18.02
5350304,P60709,1.9E-29,8E-22,3.01,25%,4,0.0014,7403.66,18.02
5791573,P68871,1.9E-29,8E-22,0.7918,19%,4,0.0014,9391.74,18.02
5710099,P07305,1.9E-29,7.8E-22,148.8,58%,1,0.0014,2135.37,2136.66
525070,P68871,1.8E-29,7.4E-22,264.2,32%,1,0.0014,6752.41,18.02
441647,P69905,1.8E-29,7.3E-22,281.5,44%,1,0.0014,4293.3,18.02
3593278,P16402,1.6E-29,6.8E-22,176.2,42%,1,0.0014,4897.86,4900.8
5518731,P68871,1.3E-29,5.3E-22,45.99,24%,1,0.0014,10087.3,18.02
330846,Q15847,1.2E-29,5.1E-22,694.4,23%,1,0.0014,7406.68,18.02
432495,Q16695,1.2E-29,4.9E-22,0.4137,28%,4,0.0014,5193.01,5196.1
404518,P62805,1.2E-29,4.8E-22,83.44,19%,1,0.0014,9015.2,9020.59
5012764,P59665,0.000000076,1.2,32.99,18%,4,0.0014,3372.51,3374.99
389979,P62805,0.000000072,1.1,1.719,7%,4,0.0014,11369.39,11376.3
305539,P62805,0.000000072,1.1,1.712,7%,4,0.0014,11383.4,11390.32
3481816,P68871,0.000000077,1.2,0.1913,7%,4,0.0015,11936.04,11943.55
330361,O60814,6.8E-29,2.8E-21,386.2,72%,1,0.0016,2321.34,2322.7
184192,P60709,6.6E-29,2.7E-21,585.6,12%,1,0.0016,14289.26,18.02
69311,P00915,6.6E-29,2.7E-21,404.4,41%,1,0.0016,4679.37,18.02
73292,P61513,1.6E-28,6.4E-21,263.6,45%,1,0.0016,3378.02,18.02
5790115,P16401,1.5E-28,6.4E-21,0.6695,70%,4,0.0016,2471.58,2473.09
526011,P16403,6.1E-29,2.5E-21,0.6695,64%,4,0.0016,2467.66,2469.19
5583665,P16403,1.4E-28,5.8E-21,0.6695,50%,4,0.0016,1816.21,1817.34
627006,P68871,5.9E-29,2.4E-21,69.5,17%,1,0.0016,15909.11,18.02
5790114,P69905,1.4E-28,5.7E-21,347,71%,1,0.0016,1815.01,18.02
339871,P08670,5.4E-29,2.3E-21,259.5,58%,1,0.0016,2742.53,18.02
211707,O00479,1.2E-28,4.8E-21,306.7,30%,1,0.0016,4513.59,18.02
5791482,P10412,5.4E-29,2.2E-21,360.8,60%,1,0.0016,2706.63,2708.25
258919,P68871,1.1E-28,4.6E-21,1.219,17%,4,0.0016,15871.16,18.02
226216,P23528,1.1E-28,4.5E-21,82.54,24%,1,0.0016,7808.14,18.02
162561,P60709,4.5E-29,1.9E-21,3.01,17%,4,0.0016,11537.68,18.02
1223704,P68871,1E-28,4.3E-21,356.4,21%,1,0.0016,10008.16,18.02
433255,P04350,4E-29,1.7E-21,219.9,50%,1,0.0016,4009.92,18.02
5791460,O60814,1E-28,4.3E-21,351.7,55%,1,0.0016,3413.02,3415.05
224771,P69905,3.9E-29,1.6E-21,232.4,36%,1,0.0016,6668.42,18.02
530531,Q00610-1,3.1E-29,1.3E-21,945.1,25%,1,0.0016,7409.88,18.02
528429,P43243-1,9.4E-29,3.9E-21,459.7,27%,1,0.0016,5788.85,18.02
5737570,P02545-1,2.9E-29,1.2E-21,983.6,22%,1,0.0016,4811.3,18.02
169451,P69905,8.6E-29,3.5E-21,284.8,40%,1,0.0016,5267.65,18.02
379671,P06733-1,7.9E-29,3.3E-21,3.01,40%,4,0.0016,4974.62,18.02
22222,P16401,7.9E-29,3.3E-21,0.6695,40%,4,0.0016,4825.1,4828.05
70288,P16403,7.8E-29,3.2E-21,109.6,48%,1,0.0016,3519.31,3521.47
197225,P60709,7.4E-29,3.1E-21,317.6,19%,1,0.0016,12785.53,18.02
346211,P69905,7.2E-29,3E-21,22.75,19%,4,0.0016,15177.75,18.02
4934066,P68871,0.000000088,1.3,1.752,6%,4,0.0016,16079.17,16089.2
346438,P69905,0.000000084,1.3,0.9691,4%,4,0.0016,15436.75,15446.28
442351,P68871,0.000000098,1.5,16.06,5%,4,0.0017,16073.27,16083.43
22166,P62805,0.000000097,1.5,1.238,6%,4,0.0017,11383.4,11390.32
33525,P04908,2.3E-28,9.7E-21,0.2996,77%,4,0.0017,1587.92,1588.87
5792766,P07305,2.1E-28,8.8E-21,174.9,63%,1,0.0017,2131.39,2132.71
226036,P10412,2.1E-28,8.6E-21,424.6,35%,1,0.0017,4075.37,4077.83
420123,P59998-1,1.9E-28,7.7E-21,611.6,33%,1,0.0017,5846.15,18.02
5792765,P68871,1.9E-28,7.7E-21,689.3,50%,1,0.0017,1915.9,18.02
5796129,P00915,1.8E-28,7.6E-21,3.01,24%,4,0.0017,7767.9,18.02
352280,P60709,1.7E-28,7.1E-21,456.4,21%,1,0.0017,9990.18,18.02
4933551,P68871,1.7E-28,6.9E-21,509.4,29%,1,0.0017,9928.19,18.02
5792707,Q5QNW6,2.5E-28,1E-20,199.9,55%,1,0.0017,3599.12,3601.26
5790116,P04350,2.4E-28,1E-20,0,69%,4,0.0017,1932.91,18.02
525159,P68871,2.4E-28,9.8E-21,334.4,13%,1,0.0017,15293.91,18.02
5790117,P30043,3E-28,1.2E-20,396.9,21%,1,0.0017,8821.74,18.02
226046,P10412,2.9E-28,1.2E-20,712.5,41%,1,0.0017,4519.56,4522.28
5484532,P69905,2.7E-28,1.1E-20,1.761,19%,4,0.0017,14566.42,18.02
239545,P68431,2.7E-28,1.1E-20,0.004341,60%,4,0.0017,2253.31,2254.62
5350322,P60709,4.8E-28,2E-20,40.05,21%,1,0.0017,11343.5,18.02
300805,P0C0S8,4.6E-28,1.9E-20,1.761,22%,4,0.0017,9440.33,9445.99
823469,P68871,4.4E-28,1.8E-20,9.623,19%,4,0.0017,15926.19,18.02
184485,P08670,4E-28,1.7E-20,253.3,25%,1,0.0017,5624.78,18.02
5792767,P10412,4E-28,1.6E-20,187.8,31%,1,0.0017,4701.76,4704.59
5214201,P68871,3.9E-28,1.6E-20,26.67,25%,4,0.0017,10843.63,18.02
311513,P10412,3.6E-28,1.5E-20,278.9,36%,1,0.0017,5575.13,5578.46
22366,P22626-1,3.5E-28,1.4E-20,861.5,21%,1,0.0017,6238.61,18.02
597870,P68871,3.5E-28,1.4E-20,13,17%,4,0.0017,15951.12,18.02
3480023,P68871,6.3E-28,2.6E-20,3.01,24%,4,0.0017,10890.58,18.02
5519441,P68871,6.2E-28,2.6E-20,0.7903,12%,4,0.0017,15074.72,18.02
69062,P62805,5.8E-28,2.4E-20,0.03159,42%,4,0.0017,3616.89,3619.16
5791508,P68431,5.4E-28,2.2E-20,0.004334,55%,4,0.0017,2295.36,2296.71
336628,P68431,7.4E-28,3.1E-20,0.008765,55%,4,0.0017,2496.47,2497.93
441779,P68871,7.2E-28,3E-20,251.9,17%,1,0.0017,15846.22,18.02
6986,P63313,6.7E-28,2.8E-20,3.01,45%,4,0.0017,4933.52,18.02
3481764,P68871,0.0000001,1.5,1.761,5%,4,0.0018,12030.01,12037.55
4934028,P68871,0.00000011,1.6,1.761,6%,4,0.0019,16070.21,16080.26
346014,P68871,0.00000011,1.6,3.268,5%,4,0.0019,16068.26,16078.39
5790118,P69905,8.2E-28,3.4E-20,214,30%,1,0.002,6925.52,18.02
75734,P60709,1.2E-27,4.9E-20,337.6,23%,1,0.002,6286.2,18.02
5737579,P68431,1.2E-27,4.8E-20,0.008496,59%,4,0.002,2524.5,2525.99
1223739,P68871,1E-27,4.3E-20,3.004,15%,4,0.002,15880.16,18.02
5790119,P60709,1E-27,4.3E-20,527.7,34%,1,0.002,4363.12,18.02
377062,P60709,8.8E-28,3.6E-20,108.6,20%,1,0.002,9941.8,18.02
272090,P68871,0.00000012,1.9,0.2996,4%,4,0.0021,16491.17,16501.46
2530082,P84243,0.00000012,1.8,0.001679,4%,4,0.0021,15369.52,15378.91
240195,P43243-1,2.3E-27,9.7E-20,298.3,25%,1,0.0022,5327.69,18.02
165199,P07737,2.1E-27,8.5E-20,264.6,33%,1,0.0022,5600.86,18.02
5819160,P68104-2,2E-27,8.3E-20,3.01,5%,4,0.0022,38932.19,18.02
18491,P69905,2E-27,8.3E-20,541.3,16%,1,0.0022,8693.64,18.02
346226,P69905,1.8E-27,7.5E-20,19.41,13%,4,0.0022,15177.75,18.02
536594,P68871,1.4E-27,5.8E-20,15.45,17%,4,0.0022,15922.13,18.02
5012783,P59665,0.00000015,2.2,73.38,14%,1,0.0023,3372.51,3374.99
4934273,P68871,0.00000014,2.2,15.14,5%,4,0.0023,16224.14,16234.22
2192,Q16777,0.00000014,2.2,171.8,6%,1,0.0023,13970.78,13979.2
272107,P68871,0.00000013,2,19.69,5%,4,0.0023,16252.17,16262.28
37610,Q8IUE6,0.00000016,2.4,139.6,6%,1,0.0024,13977.78,13986.13
823515,P68871,3.3E-27,1.4E-19,1.761,15%,4,0.0024,15867.14,18.02
5791576,P10412,2.9E-27,1.2E-19,174.1,32%,1,0.0024,6101.56,6105.23
165386,P60709,2.8E-27,1.2E-19,163.7,18%,1,0.0024,10395.24,18.02
5791575,P68871,2.5E-27,1E-19,511.6,21%,1,0.0024,7756.01,18.02
5518600,P68871,3.8E-27,1.6E-19,377,25%,1,0.0024,7019.63,18.02
823449,P68871,3.6E-27,1.5E-19,2.884,17%,4,0.0024,15922.13,18.02
5791577,P68871,3.5E-27,1.4E-19,1.249,18%,4,0.0024,9283.74,18.02
259105,P69905,0.00000017,2.6,0.7918,7%,4,0.0024,15516.72,15526.26
525036,P68871,0.00000017,2.6,1.197,5%,4,0.0024,16111.13,16121.14
530412,P63261,4.6E-27,1.9E-19,359,20%,1,0.0026,7443.73,18.02
5791473,P10412,4.3E-27,1.8E-19,12.88,57%,4,0.0026,2981.94,2983.77
18722,P02042,4.2E-27,1.7E-19,450.6,74%,1,0.0026,2138.14,18.02
225294,P60709,4.1E-27,1.7E-19,154.1,19%,1,0.0026,9069.44,18.02
16525,P62805,0.0000002,3.1,1.701,6%,4,0.0028,11383.4,11390.32
5027179,P62805,0.0000002,3.1,2.811,7%,4,0.0028,11369.39,11376.3
5350703,P60709,5E-27,2E-19,397.7,29%,1,0.0029,5054.43,18.02
272114,P68871,0.00000023,3.5,0.7918,5%,4,0.003,16424.23,16434.52
417559,P68871,0.00000022,3.3,0.4478,7%,4,0.003,16060.15,16070.16
16711,P17096-1,0.00000021,3.2,1.522,10%,4,0.003,11754.06,18.02
5791578,P10412,8.2E-27,3.4E-19,252.9,63%,1,0.003,2117.39,2118.68
5791484,P10412,8.1E-27,3.4E-19,257.8,55%,1,0.003,2188.43,2189.76
353151,P10412,8E-27,3.3E-19,246.5,46%,1,0.003,4034.36,4036.78
5583690,P10412,7.4E-27,3E-19,98.34,28%,1,0.003,4506.78,4509.5
3480085,P68871,7.2E-27,3E-19,184.1,24%,1,0.003,9229.73,18.02
5790120,P68871,7.1E-27,2.9E-19,326.9,30%,1,0.003,6458.31,18.02
5792768,P63261,6.9E-27,2.8E-19,28.43,27%,4,0.003,5490.62,18.02
4919878,P59665,6.4E-27,2.7E-19,81.23,38%,1,0.003,3444.55,18.02
5518938,P68871,6.2E-27,2.6E-19,11.02,15%,4,0.003,15804.21,18.02
224628,P68871,6E-27,2.5E-19,3.007,20%,4,0.003,15116.78,18.02
5583668,P16403,5.9E-27,2.4E-19,0.6695,62%,4,0.003,1816.21,1817.34
5519176,P68871,5.8E-27,2.4E-19,2.689,19%,4,0.003,15842.17,18.02
951232,Q6FI13,5.8E-27,2.4E-19,0.1128,100%,4,0.003,1121.59,1122.25
626998,P68871,0.00000024,3.6,0.7918,7%,4,0.0032,11902.99,11910.45
1223674,P68871,1.2E-26,5E-19,1.705,14%,4,0.0032,15951.16,18.02
435751,P43243-1,1.2E-26,4.8E-19,418.2,37%,1,0.0032,3971.98,18.02
5517953,P68871,1.1E-26,4.7E-19,1.761,10%,4,0.0032,14170.19,18.02
536911,P68871,1.1E-26,4.5E-19,10.28,15%,4,0.0032,15909.15,18.02
183780,P60709,9.9E-27,4.1E-19,1.761,15%,4,0.0032,11311.51,18.02
346246,P69905,9.6E-27,4E-19,377.5,15%,1,0.0032,15059.83,18.02
5791490,P08670,9.2E-27,3.8E-19,276.6,40%,1,0.0032,4061.22,18.02
5792770,P60709,1.5E-26,6.4E-19,506.2,17%,1,0.0032,6264.94,18.02
602406,Q16777,1.5E-26,6.3E-19,358.7,92%,1,0.0032,1593.96,1594.92
226038,P10412,1.3E-26,5.4E-19,672.1,34%,1,0.0032,4163.32,4165.81
5792769,P68431,1.3E-26,5.4E-19,0.1072,47%,4,0.0032,3276.93,3278.86
3085685,P30043,1.3E-26,5.3E-19,942.2,36%,1,0.0032,2905.59,18.02
433744,P60709,1.3E-26,5.3E-19,411.7,26%,1,0.0032,5255.5,18.02
5791472,P60709,1.3E-26,5.2E-19,393.3,30%,1,0.0032,5808.79,18.02
3480091,P68871,1.3E-26,5.2E-19,1.751,12%,4,0.0032,16018.14,18.02
5796130,P68871,1.2E-26,5E-19,3.01,17%,4,0.0032,14826.55,18.02
525073,P68871,0.00000026,3.9,1.56,6%,4,0.0032,16036.21,18.02
346119,P68871,0.00000025,3.9,3.007,4%,4,0.0032,16082.24,16092.37
1223797,P68871,0.00000025,3.9,0.02953,4%,4,0.0032,16060.15,16070.16
5006583,P68871,0.00000028,4.2,3.01,3%,4,0.0033,16069.22,16079.33
441859,P68871,0.00000028,4.3,2.763,6%,4,0.0034,15993.21,16003.22
5484584,P69905,2E-26,8.1E-19,394.6,42%,1,0.0034,4406.38,18.02
225296,P60709,1.9E-26,8E-19,51.39,17%,1,0.0034,10054.86,18.02
5791471,P60709,1.8E-26,7.4E-19,553.4,34%,1,0.0034,5336.51,18.02
603946,P08670,1.7E-26,6.9E-19,295.2,15%,1,0.0034,13429.88,18.02
5790122,P16401,1.6E-26,6.7E-19,0.5832,72%,4,0.0034,1933.27,1934.45
259021,P68871,0.00000029,4.4,0.9691,5%,4,0.0035,16504.19,16514.5
16953,P68871,0.00000029,4.4,161.4,17%,1,0.0035,3273.74,3275.71
346122,P68871,0.00000031,4.7,3.01,6%,4,0.0036,11785.07,11792.53
4933877,P68871,0.00000031,4.6,1.761,5%,4,0.0036,16188.13,16198.18
4906691,A0A2R8Y619,0.00000029,4.5,0.3204,5%,4,0.0036,13778.91,13787.48
184174,P63261,2.5E-26,1E-18,32.41,16%,4,0.0036,11593.74,18.02
70171,P01011-1,2.3E-26,9.6E-19,351.2,39%,1,0.0036,4022.17,18.02
528294,P08670,2.3E-26,9.4E-19,222,46%,1,0.0036,3001.61,18.02
5794919,P62805,2.3E-26,9.4E-19,182.4,33%,1,0.0036,5013.04,5015.99
5710092,P16403,2.1E-26,8.7E-19,0.2996,43%,4,0.0036,2862.75,2864.47
336230,P60709,2E-26,8.4E-19,661.3,17%,1,0.0036,8304.2,18.02
4894693,P69905,0.00000032,4.9,0.4575,7%,4,0.0036,15223.73,15233.27
4933947,P68871,0.00000033,5,0.4075,6%,4,0.0038,16121.18,16131.24
5790123,P06733-1,3.7E-26,1.5E-18,3.01,33%,4,0.0038,4328.29,18.02
35911,P04406-1,3.4E-26,1.4E-18,240.5,48%,1,0.0038,2301.35,18.02
224770,P69905,3E-26,1.3E-18,310.4,17%,1,0.0038,11493.93,18.02
5350209,P60709,3E-26,1.2E-18,1.469,16%,4,0.0038,11553.67,18.02
258924,P68871,2.9E-26,1.2E-18,10.11,16%,4,0.0038,15913.17,18.02
5790124,P06733-1,4.1E-26,1.7E-18,17.15,38%,4,0.0038,5216.75,18.02
12747,P62805,0.00000035,5.3,1.164,7%,4,0.004,11327.38,11334.26
74616,P68871,0.00000035,5.3,0.4579,3%,4,0.004,16308.16,16318.33
224623,P68871,5.8E-26,2.4E-18,1.196,16%,4,0.004,15913.17,18.02
5791579,P60709,5.1E-26,2.1E-18,807.7,32%,1,0.004,2797.38,18.02
301527,P60709,6.2E-26,2.6E-18,437.3,18%,1,0.004,8906.55,18.02
514639,P68871,6.2E-26,2.6E-18,1.331,17%,4,0.004,15884.18,18.02
5791466,P10412,6E-26,2.5E-18,307.6,50%,1,0.004,3181.08,3183.02
425549,P68431,5.8E-26,2.4E-18,0.04767,22%,4,0.004,8430.95,8436.01
4911502,P21333-1,7E-26,2.9E-18,197.3,44%,1,0.004,3568.72,18.02
473288,P68871,6.9E-26,2.9E-18,23.47,13%,4,0.004,15918.11,18.02
272082,P68871,0.00000038,5.7,46.07,5%,1,0.004,16584.16,16594.48
14004,P62328,0.0000004,6,45.92,7%,1,0.0041,4960.49,4963.5
4669706,P69905,8.1E-26,3.4E-18,9.28,16%,4,0.0041,15219.76,18.02
5519288,P68871,7.7E-26,3.2E-18,376.5,15%,1,0.0041,11277.78,18.02
184561,P63261,1.1E-25,4.5E-18,58.23,22%,1,0.0041,11325.56,18.02
300932,P0DMV8-1,9.8E-26,4E-18,459.1,31%,1,0.0041,4524.27,18.02
5791481,P63261,9.3E-26,3.9E-18,321.1,29%,1,0.0041,4796.33,18.02
3479894,P68871,9E-26,3.7E-18,14.8,26%,4,0.0041,9212.71,18.02
5791580,P68431,8.8E-26,3.6E-18,0.004341,65%,4,0.0041,2295.32,2296.66
521597,P69905,8.7E-26,3.6E-18,154.1,32%,1,0.0041,7760.94,18.02
5792771,P60174-1,8.7E-26,3.6E-18,383.5,26%,1,0.0041,7754.98,18.02
5792772,P16401,1.2E-25,4.8E-18,0.01952,37%,4,0.0041,3957.53,3959.96
184503,Q93077,1.2E-25,4.8E-18,126.4,18%,1,0.0041,12324.91,12332.3
346459,P69905,0.0000004,6.2,112.3,4%,1,0.0043,15630.71,15640.32
323214,P62805,0.00000041,6.3,2.976,6%,4,0.0043,11411.44,11418.37
5120836,P63261,1.5E-25,6.3E-18,12.77,18%,4,0.0044,11383.57,18.02
389972,P62805,0.00000048,7.3,1.69,7%,4,0.0045,11369.39,11376.3
5006245,P68871,0.00000052,7.9,1.761,7%,4,0.0045,12059,12066.55
