PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
225391,P05787-1,2E-40,8.1E-33,365,34%,1,0.0000024,6494.22,18.02
1673,P16949-1,1.7E-14,0.00000025,24.6,7%,4,0.0000025,17202.92,17213.36
452876,P08670,2.3E-40,9.7E-33,311.4,62%,1,0.0000025,2590.23,18.02
1817762,P68871,1.7E-14,0.00000026,0.5116,8%,4,0.0000026,11949.09,11956.63
4933944,P68871,1.8E-14,0.00000027,0.4576,7%,4,0.0000027,16424.23,16434.52
15207,Q71UM5,1.9E-14,0.00000028,364.4,15%,1,0.0000027,9381.84,9388.01
4894718,P68871,1.9E-14,0.00000028,349.4,40%,1,0.0000027,3257.7,3259.67
1761,O14737-1,2.2E-14,0.00000033,85.99,11%,1,0.000003,14267.28,14275.91
15181,P00846,2.2E-14,0.00000034,214.6,4%,1,0.0000031,24800.86,24817.21
1703151,P69905,8.1E-40,3.4E-32,2.827,27%,4,0.0000035,15097.78,18.02
524742,P68871,2.9E-14,0.00000045,0.4576,4%,4,0.0000037,16126.14,16136.16
524704,P68871,2.9E-14,0.00000045,0.4576,4%,4,0.0000037,16101.2,16111.26
4918048,P00441,1.1E-39,4.7E-32,33.74,22%,4,0.0000038,15835.87,18.02
208451,Q9Y3D6,3.1E-14,0.00000048,467.7,10%,1,0.0000039,17006.98,17017.68
592631,P56556,3.2E-14,0.00000049,203.1,10%,1,0.0000039,15065.89,15075.45
244066,P56556,3.2E-14,0.00000049,172,10%,1,0.0000039,15037.86,15047.4
35874,P05787-1,1.4E-39,5.8E-32,479,61%,1,0.000004,2596.48,18.02
2700,P20290-2,3.4E-14,0.00000051,210.2,9%,1,0.000004,17688.21,17699.04
4918057,P00441,5.2E-16,0.000000021,137.4,12%,1,0.0000042,15918.88,15928.65
226493,Q9H1E3-1,1.8E-39,7.5E-32,749.9,39%,1,0.0000043,5221.55,18.02
45157,P24539,3.8E-14,0.00000057,1.746,7%,4,0.0000043,24652.01,24667.65
183850,P05787-1,2E-39,8.3E-32,164.6,40%,1,0.0000044,7136.55,18.02
398165,P07108-2,2.1E-39,8.6E-32,11.17,38%,4,0.0000044,9963.99,18.02
4896,Q06830,4E-14,0.0000006,166.1,8%,1,0.0000045,22096.28,22110.36
4971821,P00441,4.1E-14,0.00000063,1.7,11%,4,0.0000046,15994.79,16004.53
18101,P68871,4.5E-14,0.00000068,3.01,13%,4,0.0000049,11743.06,11750.49
4941330,P05091-1,3.2E-39,1.3E-31,539.7,50%,1,0.0000049,3760.91,18.02
4934162,P68871,4.6E-14,0.0000007,0.2214,9%,4,0.0000049,16238.15,16248.25
339826,P69905,4.8E-14,0.00000072,15.81,12%,4,0.0000051,15436.75,15446.28
59915,P05787-1,4.3E-39,1.8E-31,477.4,43%,1,0.0000053,4584.21,18.02
18529,P51397,4.5E-39,1.9E-31,408.1,24%,1,0.0000053,10939.59,18.02
70171,P01011-1,5E-39,2E-31,632.1,52%,1,0.0000054,4022.17,18.02
4974075,P49773,5.2E-39,2.1E-31,62.73,25%,1,0.0000055,13705.05,18.02
6966,Q8WUW1-1,5.6E-14,0.00000085,246.2,12%,1,0.0000056,8650.43,8655.76
441695,P68871,5.9E-14,0.00000089,1.521,10%,4,0.0000058,16021.24,16031.28
336029,P10412,6.9E-39,2.9E-31,482.8,34%,1,0.0000059,8484.81,8489.9
4930657,Q99497,6.2E-14,0.00000095,115.5,7%,1,0.000006,19901.41,19913.88
69243,P68871,6.4E-14,0.00000097,0.4576,8%,4,0.0000061,16298.19,16308.4
4933998,P68871,6.6E-14,0.000001,0.2996,10%,4,0.0000062,16393.14,16403.35
880209,P23284,6.6E-14,0.000001,506.3,7%,1,0.0000062,20319.58,20332.31
70258,P68871,6.7E-14,0.000001,0.9102,12%,4,0.0000063,16035.22,16045.26
524711,P68871,6.9E-14,0.0000011,1.426,10%,4,0.0000064,16017.18,16027.18
5904,Q9NPE3,7.2E-14,0.0000011,1489,13%,1,0.0000066,7700.97,7705.97
72246,P18859-1,1.4E-38,5.9E-31,312.9,35%,1,0.0000071,8840.49,18.02
600580,P68871,8.2E-14,0.0000013,1.434,10%,4,0.0000072,16116.18,16126.23
3481797,P68871,8.2E-14,0.0000013,0.2743,10%,4,0.0000072,16111.13,16121.14
162924,P61604,8.5E-14,0.0000013,0.4541,14%,4,0.0000073,10877.85,10884.58
4934226,P68871,8.5E-14,0.0000013,0.9486,9%,4,0.0000074,16144.17,16154.24
68971,P68871,8.5E-14,0.0000013,1.59,9%,4,0.0000074,16120.23,16130.33
27734,P51970,1.9E-38,7.7E-31,833.2,55%,1,0.0000076,2662.28,18.02
823449,P68871,2E-38,8.3E-31,2.988,23%,4,0.0000077,15922.13,18.02
39718,P83731,9.3E-14,0.0000014,492.7,4%,1,0.0000078,17796.79,17807.72
4933337,P68871,2.4E-38,1E-30,2.541,21%,4,0.0000081,15880.16,18.02
1224675,P68871,9.9E-14,0.0000015,17.34,10%,4,0.0000081,11744.04,11751.47
4964994,O43678-1,1E-13,0.0000016,2.956,12%,4,0.0000083,10865.74,10872.43
72014,P05787-1,2.8E-38,1.2E-30,303.4,43%,1,0.0000083,4421.14,18.02
64736,P56381,1.1E-13,0.0000017,68.56,22%,1,0.0000086,5753.05,5756.69
883415,P23284,1.1E-13,0.0000017,666.5,3%,1,0.0000088,20389.59,20402.37
522679,P68871,3.5E-38,1.5E-30,2.847,22%,4,0.0000088,15871.16,18.02
336128,P30086,1.3E-13,0.000002,0.6695,5%,4,0.0000097,21061.61,21074.64
98074,O43676,1.3E-13,0.000002,9.603,14%,4,0.0000097,11347.68,11354.85
4943509,P69905,1.3E-13,0.000002,12.83,11%,4,0.0000099,15143.76,15153.29
250486,P68871,4.4E-29,1.8E-21,46.43,19%,1,0.00001,15969.27,18.02
6019,P30086,1.4E-13,0.0000022,162.6,6%,1,0.00001,21085.68,21098.82
525100,P68871,1.5E-13,0.0000022,2.573,10%,4,0.00001,16167.15,16177.21
417565,P68871,1.5E-13,0.0000022,1.38,10%,4,0.00001,16195.25,16205.45
346231,P69905,1.5E-13,0.0000022,2.423,9%,4,0.00001,15369.9,15379.57
244001,P05413,1.5E-13,0.0000023,1145,8%,1,0.00001,14787.7,14796.89
34277,P51991-1,7.3E-38,3E-30,586.9,43%,1,0.000011,4136.82,18.02
1665616,P68871,1.5E-13,0.0000023,0.5116,7%,4,0.000011,11828.07,11835.55
4978411,Q9UII2-1,7.6E-38,3.1E-30,587.9,54%,1,0.000011,5228.85,18.02
4976944,P02511,1.6E-13,0.0000025,1.853,10%,4,0.000011,20217.32,20229.72
4934199,P68871,1.6E-13,0.0000025,5.649,8%,4,0.000011,16312.21,16322.43
12541,P14927-1,1.8E-13,0.0000027,9.493,13%,4,0.000012,13416.92,13425.26
4924207,P30038-1,1.3E-37,5.2E-30,226.8,53%,1,0.000012,6183.14,18.02
3350,P16949-1,1.9E-13,0.0000029,32.81,6%,4,0.000012,17202.92,17213.36
73233,P00441,1.9E-13,0.0000029,1.727,9%,4,0.000012,15916.84,15926.57
473288,P68871,2.1E-37,8.6E-30,30.8,21%,4,0.000014,15918.11,18.02
4939269,P08727,2.1E-37,8.8E-30,52.3,38%,1,0.000014,5251.59,18.02
260563,P13073,2.4E-13,0.0000036,1.761,10%,4,0.000014,17230.73,17241.84
4971790,P00441,2.5E-13,0.0000038,0.783,9%,4,0.000015,15946.81,15956.56
1223739,P68871,2.6E-37,1.1E-29,2.917,23%,4,0.000015,15880.16,18.02
21417,P14621,2.7E-13,0.0000041,154.4,10%,1,0.000016,11043.54,11050.41
12464,P61604,2.8E-13,0.0000042,3.01,12%,4,0.000016,10915.81,10922.52
4980309,Q9BW30,2.8E-13,0.0000042,280.4,6%,1,0.000016,18884.61,18896.29
517216,Q9H1E3-1,4.5E-37,1.9E-29,798.2,33%,1,0.000017,6048.04,18.02
615004,Q06830,3.2E-13,0.0000049,1.113,8%,4,0.000017,22072.16,22086.13
15481,Q6QNY1-1,3.2E-13,0.0000049,148.4,10%,1,0.000017,15931.13,15941.08
441800,P68871,3.4E-13,0.0000051,1.221,10%,4,0.000018,16007.22,16017.25
224627,P68871,5.8E-37,2.4E-29,294.8,26%,1,0.000018,15842.2,18.02
4947955,A0A2R8Y619,3.5E-13,0.0000053,2.466,12%,4,0.000018,13755.01,13763.6
15123,O95139-1,3.6E-13,0.0000054,311.2,9%,1,0.000018,15348.09,15358
346445,P69905,3.6E-13,0.0000054,1.249,6%,4,0.000018,15521.85,15531.57
272247,P69905,3.6E-13,0.0000054,0.7918,6%,4,0.000018,15491.88,15501.59
429563,O15143,7.4E-37,3.1E-29,716.5,23%,1,0.000019,8397.27,18.02
1495860,P68871,3.9E-13,0.0000059,138.2,14%,1,0.000019,11773.03,11780.47
4894714,P49773,3.9E-13,0.000006,97.4,11%,1,0.00002,13720.06,13728.75
96749,P00441,4.2E-13,0.0000063,11.88,11%,4,0.00002,15878.88,15888.63
4952577,P05413,4.3E-13,0.0000066,0.9691,3%,4,0.000021,14797.65,14806.82
4902189,P68871,4.3E-13,0.0000066,1.761,5%,4,0.000021,16472.14,16482.39
4906216,P06703,4.3E-13,0.0000066,2.923,9%,4,0.000021,10206.29,10212.61
4901608,P00441,4.6E-13,0.000007,1.248,11%,4,0.000022,15904.8,15914.52
12917,P10620-1,4.7E-13,0.0000071,1.761,6%,4,0.000022,17540.2,17551.55
12508,P62910,5E-13,0.0000075,278.1,5%,1,0.000023,15760.77,15770.65
12474,P18077,5E-13,0.0000076,27.79,10%,4,0.000023,12440.74,18.02
4975161,Q92890-1,5E-13,0.0000076,0.7918,2%,4,0.000023,38876.33,38901.2
272315,P69905,5.4E-13,0.0000082,388.8,5%,1,0.000024,15921.68,15931.47
4943619,P69905,5.4E-13,0.0000082,0.06249,3%,4,0.000024,15508.73,15518.3
259016,P68871,5.4E-13,0.0000082,3.01,7%,4,0.000024,12108.99,12116.55
4947960,A0A2R8Y619,5.5E-13,0.0000084,0.9693,6%,4,0.000024,13783.04,13791.66
17812,P68871,2.1E-36,8.7E-29,17.54,16%,4,0.000025,15969.27,18.02
211594,Q99623-1,2.4E-36,9.8E-29,376,39%,1,0.000026,6989.82,18.02
259125,P69905,6.2E-13,0.0000094,220.4,4%,1,0.000026,15706.62,15716.2
452766,P02511,6.9E-13,0.000011,1.761,3%,4,0.000028,20226.39,20238.89
4952635,Q9BPW8,3.5E-36,1.4E-28,724.3,18%,1,0.000029,12717.57,18.02
4924124,P01008,4.3E-36,1.8E-28,300.2,61%,1,0.00003,3944.2,18.02
16740,P17096-1,8.8E-13,0.000013,0.7918,7%,4,0.000033,11768.08,18.02
4952576,P05413,8.9E-13,0.000014,1.249,4%,4,0.000033,14825.66,14834.83
325855,P00441,9E-13,0.000014,1.178,9%,4,0.000033,15958.85,15968.61
4927910,P00738-1,9.1E-13,0.000014,33.27,7%,4,0.000034,15933.64,15943.75
4958148,P61626,7.1E-36,2.9E-28,177.4,32%,1,0.000034,5268.6,18.02
4976942,P02511,9.5E-13,0.000014,1.761,9%,4,0.000034,20175.31,20187.68
4971839,P00441,9.6E-13,0.000015,2.73,9%,4,0.000035,15904.8,15914.52
13651,P18077,9.8E-13,0.000015,34.22,11%,4,0.000035,12458.7,12466.55
4938282,P53597,8.6E-36,3.5E-28,373.1,28%,1,0.000036,7684.11,18.02
524833,P68871,9.6E-36,4E-28,0.2228,15%,4,0.000037,16130.19,18.02
346497,P69905,1.1E-12,0.000017,322.6,6%,1,0.000038,15891.71,15901.49
4971616,P23588-1,1.2E-35,4.8E-28,612.8,42%,1,0.000038,4026.11,18.02
524784,P68871,1.1E-12,0.000017,0.4576,9%,4,0.000039,16008.22,16018.24
524706,P68871,1.2E-12,0.000018,0.4574,10%,4,0.000039,16046.17,16056.18
1224697,P68871,1.3E-12,0.000019,0.5115,6%,4,0.000041,11937.02,11944.53
73664,Q16555-1,1.6E-35,6.5E-28,301.6,37%,1,0.000042,5474.9,18.02
26678,P09669,1.6E-35,6.6E-28,443.7,51%,1,0.000042,5451.8,18.02
73987,P02671-1,1.6E-35,6.8E-28,892.5,26%,1,0.000042,6801.33,18.02
522677,P09669,1.9E-35,7.8E-28,479.4,27%,1,0.000043,8476.56,18.02
3821,P62491-1,1.4E-12,0.000021,392.5,5%,1,0.000044,24833.88,24849.33
4971814,P00441,1.4E-12,0.000022,11.86,9%,4,0.000045,15994.79,16004.53
4942549,Q14117,2.3E-35,9.5E-28,336.1,27%,1,0.000045,9304.82,18.02
1495859,P68871,1.5E-12,0.000023,1.761,6%,4,0.000046,12011.99,12019.47
186259,P08670,2.6E-35,1.1E-27,309.4,52%,1,0.000047,3440.65,18.02
4971729,P00441,1.6E-12,0.000024,1.732,11%,4,0.000047,15914.82,15924.55
3481777,P68871,1.7E-12,0.000026,1.761,3%,4,0.00005,16008.22,16018.24
306694,P13073,1.9E-12,0.000029,217.8,7%,1,0.000054,17172.72,17183.8
1817717,P68871,1.9E-12,0.000029,0.1022,9%,4,0.000054,16171.21,16181.31
4669706,P69905,4.6E-35,1.9E-27,18.4,15%,4,0.000054,15219.76,18.02
154823,O95182,3.4E-12,0.000052,79.15,12%,1,0.000055,12508.55,12516.19
594058,Q7Z7F7-1,3.3E-12,0.00005,153.3,13%,1,0.000055,11571.11,11578.17
100993,O00483,3E-12,0.000045,238.4,14%,1,0.000055,9396.86,9402.73
3671,P61353,2.3E-12,0.000035,20.21,6%,4,0.000055,15698.72,15708.57
4943615,P69905,2.2E-12,0.000033,0.07829,4%,4,0.000055,15520.77,15530.36
4934120,P68871,2.1E-12,0.000032,1.761,5%,4,0.000055,16424.23,16434.52
522501,P69905,2E-12,0.000031,2.723,9%,4,0.000055,15238.86,15248.38
524797,P68871,2E-12,0.000031,0.7471,10%,4,0.000055,16181.17,16191.24
224642,P68871,5.6E-35,2.3E-27,6.714,19%,4,0.000057,15838.15,18.02
1223769,P68871,6.2E-35,2.5E-27,21.99,22%,4,0.000058,15922.17,18.02
4938804,P05787-2,6.4E-35,2.6E-27,659.9,31%,1,0.000058,5606.87,18.02
170710,P68871,8.1E-35,3.3E-27,11.72,16%,4,0.000062,16100.31,18.02
346017,P68871,8.3E-35,3.4E-27,9.72,21%,4,0.000062,15918.11,18.02
73994,P01009-1,1.7E-34,6.9E-27,545.1,47%,1,0.000074,4045.19,18.02
31346,P10606,1.8E-34,7.4E-27,554.8,54%,1,0.000076,2942.47,18.02
1703156,P69905,1.9E-34,7.8E-27,0.7918,24%,4,0.000077,15177.75,18.02
272297,P69905,2.5E-34,1.1E-26,19.07,19%,4,0.000082,15139.79,18.02
4977508,P09210,3.8E-34,1.6E-26,366.8,22%,1,0.000092,12588.6,18.02
4941292,P05787-1,5.1E-34,2.1E-26,101.1,23%,1,0.000098,7136.59,18.02
4969998,Q93088,6.3E-34,2.6E-26,348.6,20%,1,0.0001,15307.71,18.02
271091,P07108-2,8.7E-34,3.6E-26,8.959,36%,4,0.00011,9963.99,18.02
4933845,P68871,8.7E-34,3.6E-26,591.6,12%,1,0.00011,14650.34,18.02
4964165,Q8N0X4-1,1.3E-33,5.3E-26,442.2,27%,1,0.00012,8377.41,18.02
524971,P68871,1.9E-33,7.7E-26,3.01,12%,4,0.00014,16040.09,18.02
4931113,P24539,2.8E-33,1.2E-25,16.77,22%,4,0.00015,12850.79,18.02
73892,P00738-1,6.9E-12,0.00011,75.79,9%,1,0.00016,15935.66,15945.77
523406,O95670-1,6.7E-12,0.0001,324.5,8%,1,0.00016,13506.93,13515.2
4963909,O43920,6.3E-12,0.000096,37.55,9%,4,0.00016,12376.33,12384.29
4907350,P00441,6.1E-14,0.0000025,1.249,11%,4,0.00016,15914.82,15924.55
4934102,P68871,5.4E-12,0.000082,1.762,7%,4,0.00016,12109.97,12117.53
12330,P61353,5.4E-12,0.000082,24.91,5%,4,0.00016,15698.72,15708.57
53169,P55854-1,5.3E-12,0.000081,183.1,11%,1,0.00016,10518.2,10524.83
4930658,Q99497,5.3E-12,0.000081,41.49,6%,1,0.00016,19885.38,19897.84
4735373,P04179-1,5.1E-12,0.000078,2.336,7%,4,0.00016,22202.28,22216.2
4956969,P30049,4.2E-12,0.000064,3.01,3%,4,0.00016,15010.7,15019.89
4971721,P00441,4.2E-12,0.000064,177.4,8%,1,0.00016,15824.84,18.02
15388,P62847-2,4.2E-12,0.000063,219.2,9%,1,0.00016,15101.25,15110.82
291653,P32119-1,3.8E-12,0.000058,161.9,6%,1,0.00016,21827.16,21840.71
154867,P00441,3.8E-12,0.000058,1.249,5%,4,0.00016,16000.86,16010.65
3481716,P68871,4.2E-16,0.000000017,0.7917,12%,4,0.00016,16031.16,18.02
3886,P46778,3.6E-12,0.000055,315.7,6%,1,0.00016,18422.02,18433.64
4934167,P68871,1.7E-10,0.0027,0.5115,3%,4,0.00021,16130.19,16140.26
4894708,P68871,1.6E-10,0.0025,124.9,17%,1,0.00021,3337.67,3339.65
880203,P23284,1.6E-10,0.0024,478.3,2%,1,0.00021,20360.6,20373.37
4902218,P69905,1.5E-10,0.0023,3.01,6%,4,0.00021,15748.63,15758.24
4902224,P69905,1.3E-10,0.002,3.01,5%,4,0.00021,15879.67,15889.43
4969814,P02042,1.3E-10,0.002,99.05,10%,1,0.00021,15933.29,15943.33
13119,O43674-1,1.3E-10,0.0019,103.7,9%,1,0.00021,16964.91,16975.55
96857,P68871,1.3E-10,0.0019,0.2482,5%,4,0.00021,11865.04,11872.51
272095,P68871,1.2E-10,0.0019,0.2996,5%,4,0.00021,16373.25,16383.54
4971813,P00441,1.2E-10,0.0018,0.6913,9%,4,0.00021,16024.76,16034.52
4971843,P00441,1.1E-10,0.0017,2.685,8%,4,0.00021,15998.85,16008.63
7101,P62805,1E-10,0.0016,47.4,10%,1,0.00021,11285.37,11292.22
1332,P04179-1,8.4E-11,0.0013,153.2,5%,1,0.00021,22190.24,22204.14
4934317,P68871,8.1E-11,0.0012,2.68,9%,4,0.00021,16261.23,16271.45
4934283,P68871,8.1E-11,0.0012,2.21,9%,4,0.00021,16219.22,16229.41
4934053,P68871,7.5E-11,0.0011,0.06951,3%,4,0.00021,16313.17,16323.37
527988,P68871,7.5E-11,0.0011,0.08779,3%,4,0.00021,16303.24,16313.49
4934166,P68871,7E-11,0.0011,0.1849,5%,4,0.00021,16328.08,16338.16
170672,P68871,6.5E-11,0.001,1.897,9%,4,0.00021,16139.26,16149.43
1269,P62805,6.3E-11,0.00095,32.11,10%,4,0.00021,11355.41,11362.31
55967,P30086,6.3E-11,0.00095,120.2,7%,1,0.00021,20939.64,20952.62
3465972,P69905,6.2E-11,0.00094,0.4576,4%,4,0.00021,15487.82,15497.49
4902194,P69905,5.9E-11,0.0009,3.01,4%,4,0.00021,15929.67,15939.43
4948538,Q06830,5.6E-11,0.00085,0.7103,6%,4,0.00021,22030.15,22044.09
272311,P69905,5.5E-11,0.00083,136.8,5%,1,0.00021,15757.7,15767.41
4973526,P30086,5.4E-11,0.00082,2.115,6%,4,0.00021,21099.57,21112.58
441418,P68871,4.8E-11,0.00073,0.9769,10%,4,0.00021,16453.22,16463.52
41870,Q9GZT3-1,4.8E-11,0.00072,143.6,10%,1,0.00021,12290.35,12297.8
4661464,P69905,4.7E-11,0.00071,3.01,6%,4,0.00021,15849.7,15859.45
70241,P68871,4.2E-29,1.7E-21,25.19,14%,4,0.00021,16171.31,18.02
272380,P07148,3.7E-11,0.00057,0.9691,4%,4,0.00021,14190.35,14199.21
4657151,P68871,3.2E-11,0.00048,0.5117,10%,4,0.00021,11978.05,11985.59
4943501,P69905,2.9E-11,0.00044,0.3777,9%,4,0.00021,15479.84,15489.53
4894717,P39019,2.3E-11,0.00035,135.6,9%,1,0.00021,15949.5,15959.33
4934248,P68871,2.2E-11,0.00033,2.777,9%,4,0.00021,16148.22,16158.37
4918056,P00441,2.1E-11,0.00033,42.85,9%,1,0.00021,15906.84,15916.6
216331,P07148,1.7E-11,0.00026,1.245,7%,4,0.00021,14148.34,14157.17
16740,P17096-1,1.5E-11,0.00022,0.7918,7%,4,0.00021,11768.08,18.02
4933110,P68871,1.5E-18,6.2E-11,0.7238,14%,4,0.00021,16022.2,18.02
4934107,P68871,1.4E-11,0.00022,0.5116,9%,4,0.00021,11978.08,11985.63
258992,P68871,1.3E-11,0.0002,0.5118,5%,4,0.00021,11823.03,11830.47
4657167,P68871,1.3E-11,0.0002,0.3782,5%,4,0.00021,11827.08,11834.57
75824,P56381,1.2E-11,0.00019,467.3,12%,1,0.00021,5986.16,5989.96
4934051,P68871,1.2E-11,0.00019,0.6747,10%,4,0.00021,16204.21,16214.39
4934131,P68871,1.2E-11,0.00018,1.38,10%,4,0.00021,16073.17,16083.2
310246,P68871,1.2E-11,0.00018,0.5118,10%,4,0.00021,12024.97,12032.47
291685,P30086,1.2E-11,0.00018,0.7918,6%,4,0.00021,21019.6,21032.6
4930636,Q99497,1.2E-11,0.00018,125.9,9%,1,0.00021,19837.44,19849.9
213345,P52758,1.1E-11,0.00017,240.1,10%,1,0.00021,14433.54,14442.47
12374,O00483,1.1E-11,0.00017,3.01,12%,4,0.00021,9405.92,9411.9
255803,P00441,1.1E-11,0.00017,2.825,11%,4,0.00021,15916.84,15926.57
258990,P68871,1.1E-11,0.00016,0.164,9%,4,0.00021,11987.01,11994.53
4901658,P00441,9.8E-12,0.00015,1.208,9%,4,0.00021,15946.81,15956.56
524792,P68871,9.7E-12,0.00015,0.4576,3%,4,0.00021,16097.15,16107.16
346498,P69905,9.1E-12,0.00014,127.2,6%,1,0.00021,15837.66,15847.39
4971823,P00441,9E-12,0.00014,0.5719,9%,4,0.00021,15986.81,15996.58
4902217,P69905,8.4E-12,0.00013,3.01,7%,4,0.00021,15799.71,15809.45
17622,O75964,8E-12,0.00012,1045,5%,1,0.00021,11631.3,11638.68
207977,P07108-3,1.1E-32,4.5E-25,248.6,29%,1,0.00021,9964.99,18.02
290723,P07108-2,1.1E-32,4.5E-25,3.01,29%,4,0.00021,9946.96,18.02
258146,P68871,1.2E-32,4.8E-25,319,25%,1,0.00021,8010.15,18.02
627005,P68871,1.5E-32,6.2E-25,27.08,19%,4,0.00022,15880.12,18.02
3479853,P68871,1.5E-32,6.4E-25,2.52,21%,4,0.00023,15909.15,18.02
16674,P68871,1.7E-32,7.2E-25,166,18%,1,0.00023,16017.28,18.02
258919,P68871,1.8E-32,7.3E-25,1.232,23%,4,0.00023,15871.16,18.02
4979054,O75936,2.6E-32,1.1E-24,290.9,22%,1,0.00026,13779.06,18.02
1224692,P68871,3E-10,0.0046,0.5116,7%,4,0.00026,12025.95,12033.45
272160,P68871,2.7E-10,0.0041,0.9691,7%,4,0.00026,16378.16,16388.38
3481755,P68871,2.7E-10,0.0041,0.5115,3%,4,0.00026,16050.23,16060.28
6580,P82909,2.6E-10,0.0039,3.01,9%,4,0.00026,11407.89,11414.99
16900,P62750,2.5E-10,0.0038,128.9,6%,1,0.00026,17583.1,17593.9
38688,P00846,2.2E-10,0.0034,122.6,4%,1,0.00026,24830.87,24847.24
61123,P00441,2.1E-10,0.0033,0.5799,7%,4,0.00026,15958.85,15968.61
4934168,P68871,2E-10,0.003,1.761,3%,4,0.00026,16181.17,16191.24
72740,Q9NR28-3,4E-32,1.6E-24,3.01,9%,4,0.00028,20752.46,18.02
823456,P68871,4.6E-32,1.9E-24,0.7918,17%,4,0.00029,15960.12,18.02
8365,Q06830,8.6E-10,0.013,0.6516,6%,4,0.0003,22049.26,22063.24
4943518,P69905,8.2E-10,0.012,0.1047,3%,4,0.0003,15597.76,15607.45
4971824,P00441,8E-10,0.012,2.621,9%,4,0.0003,15902.79,15912.5
12615,P17096-1,6.9E-10,0.01,3.01,6%,4,0.0003,11754.06,11760.86
4934243,P68871,6E-10,0.0092,0.1824,8%,4,0.0003,16218.23,16228.42
4934305,P68871,5.2E-10,0.008,0.3988,7%,4,0.0003,16152.28,16162.47
14928,Q96IX5,5.2E-10,0.0079,24.5,14%,4,0.0003,6406.35,6410.46
346509,P69905,5.1E-10,0.0078,842.6,3%,1,0.0003,15870.61,15880.26
8513,P39019,5E-10,0.0077,35.28,8%,4,0.0003,15961.5,15971.35
4965393,P07148,4.7E-10,0.0071,0.2997,3%,4,0.0003,14389.35,14398.37
346504,P69905,4.1E-10,0.0063,198.5,3%,1,0.0003,15971.68,15981.47
4977166,Q9Y5U8,3.8E-10,0.0058,284.1,5%,1,0.0003,12280.2,12288.36
4971748,P00441,3.6E-10,0.0055,0.5799,8%,4,0.0003,15944.8,15954.54
4933143,P68871,6.8E-19,2.8E-11,0.6802,14%,4,0.0003,15980.19,18.02
4933547,P68871,6E-32,2.5E-24,0.3763,16%,4,0.00031,15253.8,18.02
4929779,P00505-1,8.4E-32,3.5E-24,384.4,33%,1,0.00032,6214.12,18.02
4925086,Q16836-2,8.4E-32,3.5E-24,0.2228,7%,4,0.00032,33938.7,18.02
1223844,P68871,8.1E-32,3.3E-24,14.43,14%,4,0.00032,15149.83,18.02
4971725,P00441,7.9E-32,3.3E-24,3.01,20%,4,0.00032,15865.84,18.02
345986,P68871,1.6E-31,6.4E-24,2.941,18%,4,0.00032,15922.17,18.02
3974396,Q9UII2-1,1.5E-31,6.3E-24,579.4,30%,1,0.00032,4787.62,18.02
346246,P69905,1.2E-31,5.1E-24,291.4,22%,1,0.00032,15059.83,18.02
184685,P10412,2.5E-31,1E-23,267.1,22%,1,0.00032,12040.82,12048.04
25210,P00441,2.9E-31,1.2E-23,286.6,18%,1,0.00032,13068.46,18.02
442329,P68871,4.6E-31,1.9E-23,3.01,11%,4,0.00032,15222.91,18.02
224648,P68871,5.4E-31,2.2E-23,3.198,19%,4,0.00032,15913.17,18.02
4933677,P68871,5.2E-31,2.2E-23,1.652,14%,4,0.00032,16049.23,18.02
441707,P68871,5.6E-31,2.3E-23,2.871,20%,4,0.00032,15938.17,18.02
16758,P62899-1,6.5E-31,2.7E-23,294.8,19%,1,0.00032,14154.8,18.02
4933607,P68871,7.8E-31,3.2E-23,1.718,19%,4,0.00032,15884.18,18.02
4970001,Q93088,1.1E-30,4.5E-23,322.6,18%,1,0.00032,13681.98,18.02
4976261,P07108-6,1E-30,4.2E-23,45.07,26%,1,0.00032,9948.02,18.02
68946,P04406-1,9.4E-31,3.9E-23,268.2,24%,1,0.00032,10357.36,18.02
441673,P69905,1.7E-30,6.9E-23,168.9,60%,1,0.00032,5087.71,18.02
429353,Q9UI09-1,1.4E-30,5.9E-23,579,40%,1,0.00032,5150.71,18.02
183715,P10412,2.3E-30,9.5E-23,457.2,20%,1,0.00032,9726.55,9732.38
68956,P68871,2E-30,8.4E-23,1590,28%,1,0.00032,5245.69,18.02
258932,P68871,2.6E-30,1.1E-22,403.2,32%,1,0.00032,5267.76,18.02
429319,P51397,4E-30,1.7E-22,63.43,22%,1,0.00032,10940.53,18.02
3479901,P68871,3.9E-30,1.6E-22,1.76,17%,4,0.00032,15964.14,18.02
1223710,P68871,4.9E-30,2E-22,2.928,17%,4,0.00032,15964.14,18.02
169559,Q05682-1,4.3E-30,1.8E-22,281.2,17%,1,0.00032,10931.74,18.02
525045,P68871,6.6E-30,2.7E-22,306.1,21%,1,0.00032,8096.19,18.02
4933271,P68871,5.5E-30,2.3E-22,1.15,17%,4,0.00032,15980.19,18.02
272103,P68871,9E-30,3.7E-22,15.88,17%,4,0.00032,16129.3,18.02
4933483,P68871,9.7E-30,4E-22,0.4576,15%,4,0.00032,15045.73,18.02
59913,P05787-1,1.1E-29,4.5E-22,319.9,39%,1,0.00032,5093.63,18.02
1223806,P68871,1.1E-29,4.4E-22,92.8,19%,1,0.00032,13594.84,18.02
4953488,P27144,1.4E-29,5.9E-22,187.1,38%,1,0.00032,5743.06,18.02
