PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
15620,P02654,1.2E-39,1.8E-32,391.7,48%,1,5.5E-22,6626.51,6630.58
1435,P30046-1,1.4E-39,2.1E-32,709.4,21%,1,6.1E-22,12572.62,12580.57
12376,P31949,6E-91,2.5E-83,3.01,50%,4,6.3E-22,11643.8,18.02
4894687,P68871,1.5E-39,2.3E-32,42.75,23%,1,6.3E-22,15919.24,15929.24
5453754,P16402,3.8E-101,1.6E-93,0.2348,64%,4,7.2E-22,6702.86,6706.88
23755,P60468,2.1E-90,8.7E-83,1073,70%,1,9E-22,5874.03,18.02
272239,P69905,3E-39,4.6E-32,11.68,20%,4,1E-21,15318.83,15328.36
603913,P19338,3.8E-90,1.6E-82,1317,68%,1,1.1E-21,7214.85,18.02
4971978,P61769,2.3E-60,9.4E-53,73.95,46%,1,1.1E-21,11722.8,18.02
1224661,P68871,3.5E-39,5.3E-32,25.76,21%,4,1.1E-21,16068.26,16078.39
1283,Q16864-1,3.7E-39,5.7E-32,393.6,19%,1,1.2E-21,13272.92,13281.08
11811,P68871,4E-39,6.1E-32,441.4,21%,1,1.2E-21,15988.29,15998.41
18272,P68871,4E-39,6.1E-32,29.04,20%,4,1.2E-21,16030.3,16040.45
627309,P19338,6.5E-90,2.7E-82,1386,78%,1,1.2E-21,6499.48,18.02
5415846,P19338,6.4E-90,2.6E-82,700.2,67%,1,1.2E-21,7224.86,18.02
880199,P23284,4.4E-39,6.6E-32,408.6,17%,1,1.3E-21,20305.56,20318.29
4933186,P68871,5.3E-39,8E-32,16.18,23%,4,1.5E-21,15906.22,15916.2
5098814,P68104-1,1.4E-89,5.6E-82,516.2,77%,1,1.5E-21,5020.72,18.02
525217,P69905,6.5E-39,9.9E-32,2.476,24%,4,1.7E-21,15268.84,15278.36
5491635,Q15942-1,2.3E-89,9.3E-82,678.8,53%,1,1.8E-21,8338.37,18.02
5484930,Q8WWI1-1,3.1E-89,1.3E-81,528.4,55%,1,1.9E-21,8880.28,18.02
74893,P68871,9.2E-39,1.4E-31,16,17%,4,2.1E-21,15909.18,15919.14
4933653,P68871,9.5E-39,1.5E-31,19.01,19%,4,2.2E-21,16068.26,16078.39
4933427,P68871,1.4E-38,2.1E-31,2.76,19%,4,2.7E-21,16031.16,16041.16
18483,P68871,1.4E-38,2.1E-31,61.94,21%,1,2.7E-21,16002.27,16012.39
3399,Q9BVC6,1.4E-38,2.2E-31,360.4,15%,1,2.8E-21,22737.63,22751.72
345407,P10412,1.1E-88,4.7E-81,0.2348,68%,4,2.8E-21,4711.71,4714.53
33144,P06748-1,1.7E-88,6.9E-81,935.4,82%,1,3.2E-21,4600.8,18.02
997102,P0DP23,1.8E-38,2.7E-31,133.3,21%,1,3.2E-21,16793.83,16804.5
5431315,P68871,1.8E-38,2.8E-31,6.727,17%,4,3.3E-21,16111.23,16121.37
346110,P68871,1.8E-38,2.8E-31,16.95,17%,4,3.3E-21,16073.27,16083.43
5436382,P02671-1,2.2E-88,9E-81,670.8,61%,1,3.4E-21,7327.54,18.02
258977,P68871,2.6E-38,3.9E-31,45.1,21%,1,4.1E-21,16030.3,16040.45
441703,P68871,2.6E-38,3.9E-31,3.001,19%,4,4.1E-21,16007.22,18.02
5533638,P19338,5.9E-88,2.4E-80,1174,67%,1,4.5E-21,7751.22,18.02
346249,P69905,3.2E-38,4.9E-31,1.249,19%,4,4.8E-21,15356.78,15366.3
404329,P62805,3.5E-38,5.4E-31,41.04,25%,1,5.1E-21,11341.39,11348.29
219857,P62805,3.6E-38,5.4E-31,37.73,21%,4,5.1E-21,11341.39,11348.28
6976,P56385,3.9E-38,6E-31,443.7,43%,1,5.4E-21,7928.33,7933.21
18879,Q96PL1,4.1E-38,6.2E-31,1224,32%,1,5.6E-21,7899.52,7904.56
1703492,P69905,4.7E-38,7.2E-31,0.5799,24%,4,6.1E-21,15398.79,15408.34
4178,Q01469,4.9E-38,7.4E-31,136,21%,1,6.2E-21,15065.52,15075.28
346034,P68871,5.3E-38,8E-31,2.993,17%,4,6.5E-21,15951.19,15961.18
4894699,P68871,5.4E-38,8.2E-31,558.9,23%,1,6.6E-21,15835.22,15845.16
3845737,O14818-1,2.7E-87,1.1E-79,700.7,60%,1,7.2E-21,5346.84,18.02
14938,O14949,6.2E-38,9.4E-31,764.1,30%,1,7.2E-21,9769.08,9775.18
32461,P19338,3E-87,1.2E-79,613.5,67%,1,7.3E-21,6893.74,18.02
4933273,P68871,6.6E-38,1E-30,19.49,22%,4,7.5E-21,15915.18,15925.14
4894696,P68871,6.6E-38,1E-30,12.85,21%,4,7.5E-21,15948.23,15958.24
5455888,P06748-1,3.8E-87,1.6E-79,696.4,79%,1,7.8E-21,5469.28,18.02
15957,P69905,8.9E-38,1.4E-30,329,24%,1,9.2E-21,15361.92,15371.61
184206,P68371,7.9E-87,3.3E-79,373.5,68%,1,9.7E-21,7356.61,18.02
466036,P69905,1.1E-37,1.7E-30,0.3779,18%,4,1.1E-20,15348.8,15358.34
880198,P23284,1.1E-37,1.7E-30,194,16%,1,1.1E-20,20318.58,20331.33
32837,O60814,1.3E-86,5.5E-79,552.2,78%,1,1.1E-20,4552.55,4555.26
12372,P56378-1,1.3E-37,2E-30,500.6,40%,1,1.2E-20,6657.59,6662.04
70200,P69905,1.3E-37,2.1E-30,11.8,20%,4,1.2E-20,15226.83,15236.32
824048,P68871,1.4E-37,2.2E-30,0.1088,12%,4,1.2E-20,16271.16,16281.33
4933237,P68871,1.4E-37,2.2E-30,0.2827,13%,4,1.2E-20,16270.2,16280.39
433819,P09429,2.5E-86,1E-78,624.1,38%,1,1.3E-20,15846.73,18.02
215900,P0DJI9-1,1.6E-37,2.4E-30,444.7,21%,1,1.3E-20,11621.56,11628.7
1375,P30086,1.7E-37,2.6E-30,519.2,17%,1,1.4E-20,20912.63,20925.59
44983,P68871,1.8E-37,2.7E-30,369.6,19%,1,1.4E-20,16012.27,16022.34
425471,P06748-1,4E-86,1.7E-78,601.2,60%,1,1.5E-20,6434.77,18.02
2765307,P07108-2,2.3E-37,3.5E-30,1.761,29%,4,1.7E-20,11738.86,11746.26
4927897,P00738-1,2.4E-37,3.6E-30,181.8,21%,1,1.7E-20,15933.64,15943.75
524943,P68871,2.4E-37,3.6E-30,1.123,16%,4,1.7E-20,15951.19,15961.18
441733,P68871,2.5E-37,3.8E-30,2.885,18%,4,1.8E-20,16036.21,16046.25
524709,P68871,2.8E-37,4.3E-30,0.7813,17%,4,1.9E-20,16248.12,16258.18
530334,P68871,2.8E-37,4.3E-30,22.45,17%,4,1.9E-20,16206.1,16216.14
96862,P68871,2.9E-37,4.4E-30,14.64,20%,4,1.9E-20,16040.22,18.02
169739,P62805,3E-37,4.6E-30,14.63,20%,4,2E-20,11383.4,11390.32
240006,P69905,3.5E-37,5.3E-30,45.72,17%,1,2.2E-20,15276.82,15286.32
525008,P68871,3.5E-37,5.4E-30,1.162,17%,4,2.2E-20,16091.24,16101.33
224681,P68871,3.9E-37,6E-30,2.989,22%,4,2.4E-20,15909.18,15919.14
14926,Q96IX5,4.3E-37,6.5E-30,718.1,38%,1,2.5E-20,6322.33,6326.38
346426,P69905,4.8E-37,7.3E-30,1.249,18%,4,2.7E-20,15411.91,15421.61
73363,P68871,5E-37,7.6E-30,13.8,16%,4,2.8E-20,16190.23,16200.41
70264,P68871,5.3E-37,8.1E-30,58.74,19%,1,2.9E-20,16072.31,16082.49
32839,P23527,3E-85,1.2E-77,0.4139,76%,4,2.9E-20,4568.54,4571.26
19918,P06454-2,3.1E-85,1.3E-77,64.17,58%,1,2.9E-20,10174.02,18.02
4933956,P68871,5.4E-37,8.3E-30,0.7271,15%,4,2.9E-20,16073.17,18.02
74897,P68871,8.4E-39,3.5E-31,610.5,19%,1,2.9E-20,15927.25,18.02
441868,P68871,5.4E-37,8.3E-30,40.86,16%,1,2.9E-20,16069.12,16079.1
39252,P68871,5.4E-37,8.3E-30,534.7,18%,1,2.9E-20,15960.26,15970.35
4980581,P0DP24,6.2E-37,9.4E-30,128.3,20%,1,3.1E-20,16759.84,16770.49
524901,P68871,6.7E-37,1E-29,358.7,19%,1,3.3E-20,16114.32,16124.53
5499928,Q8NC51-3,5.2E-85,2.1E-77,679.6,63%,1,3.3E-20,8055.71,18.02
441409,P68871,7.4E-37,1.1E-29,22.38,18%,4,3.5E-20,15942.23,18.02
16131,P68871,7.4E-37,1.1E-29,154.2,20%,1,3.5E-20,15956.24,15966.27
169499,P68871,7.4E-37,1.1E-29,16.44,14%,4,3.5E-20,16219.22,16229.41
17878,P68871,7.4E-37,1.1E-29,39.88,21%,4,3.5E-20,15913.24,15923.24
4934278,P68871,7.8E-37,1.2E-29,4.448,21%,4,3.6E-20,16152.28,16162.47
170684,P68871,7.8E-37,1.2E-29,328.3,21%,1,3.6E-20,16143.31,16153.53
16009,P68871,8.5E-37,1.3E-29,329,17%,1,3.8E-20,15983.28,18.02
5415858,P20962,9.3E-85,3.9E-77,532.3,57%,1,3.9E-20,8664.88,18.02
17776,P69905,9.8E-85,4.1E-77,845.1,76%,1,3.9E-20,5104.79,18.02
32839,P62807,3E-85,1.2E-77,0.4139,76%,4,3.9E-20,4568.54,4571.26
523134,Q9UII2-1,1.2E-84,5E-77,656.5,84%,1,4.1E-20,4858.66,18.02
346029,P68871,1E-36,1.6E-29,347.5,17%,1,4.3E-20,15989.25,18.02
73208,P38646,1.6E-84,6.7E-77,873.4,68%,1,4.5E-20,6468.36,18.02
4933455,P68871,1.3E-36,2E-29,61.46,22%,1,5E-20,15915.18,15925.14
5431231,Q14739,2.5E-84,1E-76,706.2,60%,1,5.1E-20,7061.58,18.02
12401,Q9P0U1,1.4E-36,2.1E-29,515,40%,1,5.2E-20,6113.4,6117.3
3481772,P68871,1.4E-36,2.2E-29,1.662,17%,4,5.3E-20,16116.18,16126.23
1224653,P68871,1.4E-36,2.2E-29,2.719,17%,4,5.3E-20,16078.22,16088.29
5590,P63027,1.5E-36,2.2E-29,1119,18%,1,5.3E-20,12565.66,12573.58
224696,P68871,1.6E-36,2.4E-29,9.719,20%,4,5.6E-20,15913.24,15923.24
525073,P68871,1.6E-36,2.4E-29,13.53,18%,4,5.7E-20,16036.21,16046.25
1115,P26447,1.7E-36,2.6E-29,2.346,21%,4,5.8E-20,11631.7,11639.36
1242,P02792,1.7E-36,2.6E-29,720.7,16%,1,5.9E-20,19918.07,19930.52
4933939,P68871,2E-36,3E-29,71.25,22%,1,6.5E-20,16121.18,16131.24
442342,P68871,2.9E-36,4.4E-29,18.64,17%,4,8.3E-20,16044.28,18.02
514665,P68871,3.1E-36,4.8E-29,12.25,18%,4,8.8E-20,16040.22,16050.33
69155,P04075-1,1.6E-83,6.7E-76,734.6,75%,1,9E-20,5868.96,18.02
4933166,P68871,3.6E-36,5.5E-29,57.1,21%,1,9.7E-20,15948.23,15958.24
170698,P68871,4.2E-36,6.4E-29,33.26,19%,4,1.1E-19,16177.11,16187.14
70265,P68871,4.4E-36,6.6E-29,19.24,18%,4,1.1E-19,16036.21,16046.25
441814,P68871,4.5E-36,6.9E-29,420.6,18%,1,1.1E-19,15984.24,15994.28
15939,P68871,4.5E-36,6.9E-29,389.9,18%,1,1.1E-19,15955.25,15965.28
1224637,P68871,5.1E-36,7.7E-29,1.246,18%,4,1.2E-19,15993.21,16003.22
5497652,O43491-1,4.6E-83,1.9E-75,784.3,30%,1,1.2E-19,13339.7,18.02
258958,P68871,5.6E-36,8.5E-29,26.85,18%,4,1.3E-19,16011.28,16021.35
1096,Q3ZAQ7-1,5.6E-36,8.5E-29,513.9,24%,1,1.3E-19,11388.88,11396.15
4933169,P68871,5.6E-36,8.5E-29,3.002,16%,4,1.3E-19,15999.2,18.02
4997028,P0DP24,5.7E-36,8.7E-29,16.08,16%,4,1.3E-19,16800.78,16811.43
1224679,P68871,5.8E-36,8.8E-29,2.567,18%,4,1.3E-19,16082.24,16092.37
346386,P69905,6.2E-36,9.4E-29,13.01,22%,4,1.3E-19,15238.86,15248.38
345407,P16402,1.1E-88,4.7E-81,0.2348,68%,4,1.4E-19,4711.71,4714.53
3481739,P68871,7.3E-36,1.1E-28,61.53,19%,1,1.5E-19,16031.16,16041.16
199611,Q9UII2-1,9.2E-83,3.8E-75,528.2,48%,1,1.5E-19,7882.12,18.02
4933362,P68871,7.7E-36,1.2E-28,57.61,20%,1,1.6E-19,15995.15,16005.12
258985,P68871,7.8E-36,1.2E-28,500.5,18%,1,1.6E-19,16058.3,16068.46
73404,P07437,1.1E-82,4.6E-75,625.4,63%,1,1.6E-19,7329.6,18.02
4933158,P68871,9.1E-36,1.4E-28,41.38,21%,1,1.7E-19,15877.23,15887.2
16174,P68871,1.1E-35,1.6E-28,43.43,20%,1,1.9E-19,15913.24,18.02
1223752,P68871,1.3E-35,2E-28,2.879,18%,4,2.2E-19,15993.21,18.02
346011,P68871,1.3E-35,2E-28,14.31,19%,4,2.2E-19,15998.26,18.02
6162,O75368,1.4E-35,2.1E-28,371.1,27%,1,2.3E-19,12766.38,12774.25
4933153,P68871,1.5E-35,2.2E-28,452.6,20%,1,2.3E-19,15961.25,15971.28
4894386,P68871,1.6E-35,2.5E-28,44.58,16%,1,2.5E-19,15944.17,15954.14
258961,P68871,1.7E-35,2.6E-28,42.31,19%,1,2.6E-19,15900.22,15910.2
392268,P62805,1.9E-35,2.8E-28,19.55,21%,4,2.7E-19,11355.41,11362.31
68967,P68871,2E-35,3.1E-28,6.825,22%,4,2.9E-19,16120.19,16130.31
1411,P63167,2E-35,3.1E-28,403.1,22%,1,2.9E-19,10270.08,10276.73
211993,P06748-1,8.7E-82,3.6E-74,639,64%,1,3E-19,6562.87,18.02
70283,P68871,2.3E-35,3.4E-28,44.24,17%,1,3.1E-19,16177.11,16187.14
346044,P68871,2.2E-35,3.4E-28,27.63,17%,4,3.1E-19,16148.22,18.02
272204,P68871,2.3E-35,3.4E-28,34.65,16%,4,3.1E-19,16206.1,16216.14
346196,P68871,2.5E-35,3.7E-28,12.14,18%,4,3.3E-19,16044.28,18.02
4933766,P68871,2.6E-35,4E-28,54.38,21%,1,3.4E-19,15944.17,15954.14
17108,P68871,2.7E-35,4.1E-28,524.7,18%,1,3.5E-19,15983.28,15993.34
73434,P18206-1,1.6E-81,6.5E-74,956.3,65%,1,3.5E-19,6508.48,18.02
441775,P68871,2.8E-35,4.3E-28,15.54,18%,4,3.6E-19,16040.27,16050.35
3479924,P68871,2.8E-35,4.3E-28,2.795,18%,4,3.6E-19,16035.22,18.02
165529,P17931,1.8E-81,7.4E-74,737,62%,1,3.6E-19,8608.48,18.02
4934067,P68871,3E-35,4.6E-28,11.15,19%,4,3.7E-19,16037.16,16047.16
6973,P20962,2.5E-81,1E-73,3.01,51%,4,4E-19,11434.16,18.02
525002,P68871,3.5E-35,5.3E-28,8.986,16%,4,4.1E-19,16078.22,16088.29
4933211,P68871,3.6E-35,5.4E-28,1.684,17%,4,4.1E-19,16022.2,18.02
284930,P68871,3.6E-35,5.4E-28,48.28,19%,1,4.1E-19,15998.26,16008.31
258954,P68871,3.9E-35,5.9E-28,527.1,21%,1,4.3E-19,16012.27,16022.34
309991,P04406-1,3.6E-81,1.5E-73,901.1,53%,1,4.4E-19,10532.18,18.02
4933118,P68871,4.4E-35,6.6E-28,20.75,19%,4,4.7E-19,16028.2,18.02
1817778,P68871,4.6E-35,7E-28,1.751,16%,4,4.8E-19,16223.28,16233.51
69036,P23528,4.9E-81,2E-73,793.2,81%,1,4.8E-19,5197.78,18.02
1495858,P68871,4.8E-35,7.3E-28,1.723,20%,4,5E-19,16124.25,18.02
4933389,P68871,5.2E-35,7.9E-28,8.049,18%,4,5.2E-19,15993.21,16003.22
4934085,P68871,5.2E-35,7.9E-28,2.594,17%,4,5.2E-19,16078.22,16088.29
597874,P68871,5.2E-35,7.9E-28,1.735,17%,4,5.2E-19,15989.15,18.02
345919,P68871,5.9E-35,8.9E-28,8.664,15%,4,5.6E-19,16219.13,16229.18
4906912,P68871,6E-35,9.2E-28,0.757,16%,4,5.7E-19,16191.19,18.02
346013,P68871,3.5E-37,1.5E-29,469.4,16%,1,6E-19,16086.29,18.02
70273,P68871,6.7E-35,1E-27,16.69,19%,4,6.1E-19,16030.3,16040.45
70274,P68871,6.9E-35,1E-27,513.9,17%,1,6.2E-19,16053.29,16063.39
524952,P68871,6.9E-35,1E-27,1.968,16%,4,6.2E-19,16068.26,16078.39
525000,P68871,6.9E-35,1E-27,1.534,15%,4,6.2E-19,16111.23,16121.37
346355,P69905,7.1E-35,1.1E-27,2.948,16%,4,6.3E-19,15276.82,15286.32
514671,P68871,7.5E-35,1.1E-27,1.738,17%,4,6.5E-19,16162.2,18.02
60146,P06454-2,1.4E-80,5.8E-73,348,51%,1,6.6E-19,10415.2,18.02
5455890,P06748-1,1.5E-80,6.4E-73,560.2,71%,1,6.8E-19,5921.55,18.02
824045,P68871,8.1E-35,1.2E-27,2.473,16%,4,6.9E-19,15989.15,15999.12
4994047,P0DP23,8.9E-35,1.3E-27,33.41,19%,4,7.3E-19,16797.8,16808.43
1224718,P68871,9.2E-35,1.4E-27,10.88,18%,4,7.4E-19,16072.31,16082.49
5431215,P10412,2.2E-80,9E-73,595.5,55%,1,7.5E-19,7316.21,7320.59
272104,P68871,9.3E-35,1.4E-27,258.9,12%,1,7.5E-19,16341.1,16351.2
441869,P68871,9.5E-35,1.4E-27,17.37,18%,4,7.5E-19,16040.22,16050.33
70280,P68871,9.5E-35,1.4E-27,36.29,18%,4,7.6E-19,16002.27,16012.39
4933241,P68871,9.9E-35,1.5E-27,2.777,16%,4,7.7E-19,16110.27,16120.43
5484932,Q8WWI1-1,2.7E-80,1.1E-72,499.3,46%,1,7.9E-19,8967.31,18.02
4934180,P68871,1.1E-34,1.6E-27,0.7914,15%,4,8.2E-19,16031.16,16041.16
4933934,P68871,1.1E-34,1.7E-27,3.01,15%,4,8.2E-19,16248.12,16258.18
5006970,P68871,1.1E-34,1.7E-27,7.494,16%,4,8.4E-19,16213.22,16223.35
1223795,P68871,1.2E-34,1.8E-27,2.558,19%,4,8.8E-19,16064.21,18.02
170697,P68871,1.3E-34,2E-27,20.31,16%,4,9.2E-19,16232.24,16242.45
1069,Q6FI13,1.4E-34,2.1E-27,721.5,20%,1,9.7E-19,13997.86,14006.34
4927917,P00738-1,1.4E-34,2.2E-27,111.5,18%,1,9.8E-19,15932.7,15942.8
199704,P30101,5.6E-80,2.3E-72,697.8,54%,1,9.9E-19,6976.72,18.02
4933225,P68871,1.6E-34,2.4E-27,13.3,20%,4,1E-18,15999.2,16009.22
184486,P08670,7.2E-80,3E-72,598.3,62%,1,1.1E-18,5695.81,18.02
473791,P00325-1,7.9E-80,3.3E-72,679.9,69%,1,1.1E-18,6089.32,18.02
6986,P63313,9.8E-80,4.1E-72,3.01,83%,4,1.2E-18,4933.52,18.02
5431216,P07305,1E-79,4.2E-72,573.8,38%,1,1.2E-18,9243.97,9249.56
5431217,P02671-1,1.2E-79,4.8E-72,498.5,56%,1,1.2E-18,6917.08,18.02
5431239,P69905,1.4E-79,5.7E-72,847.7,47%,1,1.3E-18,10887.71,18.02
524706,P68871,2.3E-34,3.5E-27,0.4576,11%,4,1.3E-18,16046.17,16056.18
4299,P30047-1,2.3E-34,3.6E-27,502.5,27%,1,1.3E-18,9560.85,9567.02
15996,P68871,6.6E-36,2.7E-28,744.9,23%,1,1.4E-18,15858.21,18.02
4933971,P68871,2.5E-34,3.8E-27,0.7912,15%,4,1.4E-18,16158.19,16168.27
69066,P23527,2.3E-79,9.3E-72,0.4138,80%,4,1.4E-18,3869.14,3871.45
15920,P68871,2.9E-34,4.4E-27,25,19%,4,1.5E-18,15871.23,15881.2
7293,P62805,3.1E-34,4.8E-27,1.215,17%,4,1.6E-18,11341.39,11348.28
272125,P68871,3.1E-34,4.7E-27,11.53,19%,4,1.6E-18,16007.22,18.02
5533637,P19338,3.6E-79,1.5E-71,1414,63%,1,1.6E-18,8007.37,18.02
4933464,P68871,3.4E-34,5.1E-27,0.791,16%,4,1.7E-18,16091.24,16101.33
4933219,P68871,3.9E-34,5.9E-27,2.963,19%,4,1.9E-18,15986.18,15996.18
4934176,P68871,3.9E-34,5.9E-27,9.187,15%,4,1.9E-18,16238.15,16248.25
1817756,P68871,3.9E-34,5.9E-27,9.697,14%,4,1.9E-18,16242.17,16252.33
998906,P0DP23,4.1E-34,6.2E-27,12.69,16%,4,1.9E-18,16817.77,16828.41
211977,P19338,6E-79,2.5E-71,774.8,61%,1,1.9E-18,7609.11,18.02
346049,P68871,3.3E-35,1.4E-27,2.962,17%,4,1.9E-18,16092.24,16102.32
4933176,P68871,4.2E-34,6.5E-27,2.781,20%,4,2E-18,16028.19,16038.22
5431220,P00568,6.7E-79,2.8E-71,266.6,76%,1,2E-18,5193.76,18.02
4927908,P00738-1,4.5E-34,6.9E-27,238,18%,1,2E-18,15934.71,15944.82
436001,P68871,4.5E-34,6.9E-27,2.953,17%,4,2E-18,16110.27,16120.43
1224673,P68871,4.7E-34,7.1E-27,1.649,18%,4,2.1E-18,15989.15,15999.12
16239,P68871,4.9E-34,7.5E-27,563.1,21%,1,2.1E-18,15829.22,15839.16
524894,P68871,5.3E-34,8.1E-27,2.77,15%,4,2.3E-18,16162.24,16172.37
4999581,P07988,5.5E-34,8.4E-27,3.01,26%,4,2.3E-18,8701.76,8707.86
1247,Q9BPX5,5.8E-34,8.8E-27,958.3,10%,1,2.4E-18,16841.78,16852.04
4933110,P68871,5.8E-34,8.9E-27,0.7785,15%,4,2.4E-18,16022.2,18.02
70261,P68871,6.9E-35,2.8E-27,21.5,17%,4,2.4E-18,16040.27,18.02
272196,P68871,6.1E-34,9.3E-27,14.96,14%,4,2.5E-18,16322.18,16332.33
441810,P68871,6.4E-34,9.7E-27,8.837,18%,4,2.5E-18,16031.26,16041.39
271069,P16402,1.8E-78,7.6E-71,0.2348,79%,4,2.7E-18,4426.56,4429.23
200666,A0A2R8Y619,1.8E-78,7.5E-71,470.5,74%,1,2.7E-18,3869.14,18.02
272249,P69905,7E-34,1.1E-26,2.978,19%,4,2.7E-18,15356.78,15366.3
74898,P68871,8.5E-34,1.3E-26,9.224,20%,4,3.1E-18,15909.18,15919.14
4934186,P68871,8.9E-34,1.3E-26,0.7911,15%,4,3.1E-18,16200.2,16210.31
4934068,P68871,9.3E-34,1.4E-26,1.75,16%,4,3.2E-18,16158.19,16168.27
21684,P06454-2,3.6E-78,1.5E-70,856.4,67%,1,3.2E-18,8208.08,18.02
70258,P68871,9.4E-34,1.4E-26,20.97,17%,4,3.2E-18,16035.22,16045.26
346157,P68871,9.6E-34,1.5E-26,37.08,19%,4,3.3E-18,16082.28,16092.39
4933149,P68871,1.1E-33,1.6E-26,21.12,20%,4,3.5E-18,15944.17,15954.14
272124,P68871,1.1E-33,1.7E-26,2.796,19%,4,3.6E-18,16110.27,16120.43
4901599,P00441,1.1E-33,1.7E-26,63.16,20%,1,3.7E-18,15866.85,15876.58
5428780,P68871,1.2E-33,1.8E-26,1.336,16%,4,3.7E-18,16111.23,16121.37
5534643,O76041-2,5.9E-78,2.4E-70,1006,82%,1,3.7E-18,3701.82,18.02
417551,P68871,1.6E-33,2.4E-26,3.01,18%,4,4.5E-18,16002.27,16012.39
346152,P68871,1.6E-33,2.4E-26,34.07,18%,4,4.6E-18,16031.26,16041.39
222716,P68871,1.7E-33,2.6E-26,24.7,18%,4,4.8E-18,15951.19,15961.18
4933282,P68871,1.7E-33,2.6E-26,11.45,20%,4,4.8E-18,15957.19,18.02
428205,P68871,1.8E-33,2.7E-26,0.3357,16%,4,4.9E-18,16219.22,16229.41
442351,P68871,2.8E-35,1.2E-27,22.01,18%,4,5.4E-18,16073.27,16083.43
441722,P68871,2.1E-33,3.2E-26,15.48,17%,4,5.5E-18,15951.19,15961.18
70248,P68871,2.3E-33,3.6E-26,31.6,20%,4,5.9E-18,15909.18,15919.14
4933946,P68871,2.4E-33,3.6E-26,1.375,15%,4,5.9E-18,16144.17,16154.24
4933453,P68871,2.4E-33,3.6E-26,14.41,20%,4,5.9E-18,16037.16,16047.16
442328,P68871,2.6E-33,4E-26,8.937,17%,4,6.2E-18,16069.22,18.02
62127,P62328,3.4E-77,1.4E-69,841.3,86%,1,6.4E-18,3284.71,18.02
6968,P62328,4.4E-77,1.8E-69,3.01,76%,4,6.9E-18,4960.49,18.02
4978980,P50238,3.1E-33,4.7E-26,383.8,31%,1,7E-18,8409.98,8415.67
272099,P68871,3.1E-33,4.8E-26,17.84,18%,4,7.1E-18,16063.25,16073.32
272117,P68871,3.2E-33,4.8E-26,41.87,15%,1,7.1E-18,16290.13,16300.22
441859,P68871,3.2E-33,4.8E-26,21.46,18%,4,7.1E-18,15993.21,16003.22
345998,P68871,3.2E-33,4.9E-26,13.3,17%,4,7.1E-18,15993.21,16003.22
4933226,P68871,3.2E-33,4.9E-26,349.2,20%,1,7.1E-18,15990.24,16000.28
5412161,P68871,3.3E-33,5E-26,1.247,14%,4,7.2E-18,16162.2,16172.35
4934063,P68871,3.3E-33,5E-26,1.249,14%,4,7.2E-18,16191.19,16201.35
1086,P62316-1,3.4E-33,5.2E-26,629.7,21%,1,7.4E-18,13429.2,13437.72
70291,P02042,3.6E-33,5.5E-26,440.8,19%,1,7.6E-18,15994.22,18.02
389997,P62805,3.7E-33,5.6E-26,29.36,19%,4,7.7E-18,11313.4,11320.27
5431218,P19338,7E-77,2.9E-69,1248,61%,1,7.9E-18,7086.75,18.02
68972,P68871,4E-33,6.1E-26,9.094,16%,4,8.2E-18,16120.19,16130.31
70249,P68871,2.4E-35,9.8E-28,67.87,18%,1,9E-18,16011.28,18.02
5519677,P68871,4.7E-33,7.1E-26,1.238,13%,4,9E-18,16223.18,16233.28
441763,P68871,4.7E-33,7.1E-26,8.497,18%,4,9E-18,16035.22,16045.26
244033,P10620-1,4.7E-33,7.1E-26,1.761,17%,4,9E-18,17498.19,17509.51
70250,P68871,5.1E-33,7.8E-26,19.33,16%,4,9.5E-18,16078.22,16088.29
70240,P68871,5.2E-33,7.9E-26,11.97,17%,4,9.5E-18,16152.28,16162.47
70266,P68871,5.4E-33,8.2E-26,9.704,17%,4,9.8E-18,16068.26,16078.39
4933403,P68871,5.4E-33,8.2E-26,2.188,13%,4,9.8E-18,15999.2,16009.22
1495863,P68871,5.7E-33,8.7E-26,2.517,19%,4,1E-17,16111.13,16121.14
4657179,P68871,6.4E-33,9.8E-26,1.761,17%,4,1.1E-17,12096.95,12104.49
224702,P68871,6.7E-33,1E-25,16.18,19%,4,1.1E-17,16063.25,16073.32
4934146,P68871,6.7E-33,1E-25,33.28,19%,4,1.1E-17,16066.15,18.02
4933452,P68871,6.7E-33,1E-25,10.57,19%,4,1.1E-17,15957.19,15967.18
224683,P68871,6.8E-33,1E-25,14.92,19%,4,1.1E-17,15900.22,18.02
524788,P68871,7E-33,1.1E-25,0.7918,11%,4,1.1E-17,16017.18,16027.18
5499909,Q8NC51-1,2.6E-76,1.1E-68,676.1,78%,1,1.2E-17,6360.9,18.02
4894739,P0DP24,7.6E-33,1.2E-25,106.3,18%,1,1.2E-17,16790.86,16801.54
4902231,P68871,7.9E-33,1.2E-25,1.718,16%,4,1.2E-17,16172.2,16182.3
70272,P68871,8.1E-33,1.2E-25,38.94,15%,4,1.3E-17,16228.19,16238.35
1223683,P68871,8.7E-33,1.3E-25,2.999,17%,4,1.3E-17,15993.21,16003.22
4657174,P68871,8.7E-33,1.3E-25,2.359,15%,4,1.3E-17,16276.11,16286.19
259205,P14618-1,4.5E-76,1.9E-68,887.9,38%,1,1.4E-17,8722.57,18.02
