PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
7595,P84243,2.1E-28,3.1E-21,0.1174,16%,4,1.4E-17,15313.49,15322.84
5789977,Q71DI3,2.2E-28,3.4E-21,0.0609,16%,4,1.5E-17,15429.6,15439.09
5395934,P84243,2.3E-28,3.5E-21,0.02797,15%,4,1.5E-17,15369.59,15378.99
1495,P68431,2.5E-28,3.8E-21,0.4242,20%,4,1.6E-17,15319.51,15329
389117,P68431,2.5E-28,3.8E-21,0.1655,17%,4,1.6E-17,15333.52,15343.02
416198,P84243,2.5E-28,3.9E-21,2.124,15%,4,1.6E-17,15257.54,15266.86
184485,P08670,1.1E-73,4.5E-66,538.8,59%,1,1.7E-17,5624.78,18.02
415665,P68431,2.6E-28,4E-21,0.4816,19%,4,1.7E-17,15319.51,15329.01
389005,P68431,2.8E-28,4.2E-21,0.7852,18%,4,1.7E-17,15333.48,15342.99
4992213,Q71DI3,2.8E-28,4.3E-21,0.1371,16%,4,1.7E-17,15317.54,15326.96
4992901,P68431,3E-28,4.6E-21,0.04319,15%,4,1.8E-17,15403.53,15413.07
389772,Q71DI3,3E-28,4.6E-21,0.04626,15%,4,1.8E-17,15387.51,15396.98
5771895,P84243,3.4E-28,5.1E-21,0.07823,16%,4,2E-17,15327.51,15336.87
12549,P84243,4E-28,6E-21,0.502,16%,4,2.2E-17,15229.51,15238.8
14121,P84243,4E-28,6E-21,1.391,16%,4,2.2E-17,15229.47,15238.76
4831407,P68431,4.2E-28,6.3E-21,0.3826,16%,4,2.3E-17,15375.5,15385.02
15395,P62854,4.4E-28,6.6E-21,350.8,15%,1,2.4E-17,12876.04,12884.23
323049,P62805,5.6E-28,8.5E-21,93.33,17%,1,2.9E-17,11313.4,11320.27
2856,P68431,5.6E-28,8.5E-21,0.5159,19%,4,2.9E-17,15319.47,15328.96
170064,P68431,5.9E-28,9E-21,0.5432,19%,4,3E-17,15319.47,15328.96
5771896,Q71DI3,7.2E-28,1.1E-20,0.05669,17%,4,3.5E-17,15415.58,15425.06
640480,P84243,7.4E-28,1.1E-20,0.006533,16%,4,3.6E-17,15299.59,15308.94
442573,Q71DI3,7.7E-28,1.2E-20,0.6972,16%,4,3.7E-17,15317.54,15326.97
389188,P68431,8E-28,1.2E-20,0.2194,16%,4,3.8E-17,15347.54,15357.06
389400,P84243,8.6E-28,1.3E-20,0.02222,15%,4,4E-17,15299.59,15308.93
7484,P68431,8.7E-28,1.3E-20,0.5923,16%,4,4E-17,15333.48,15342.99
170156,P84243,8.8E-28,1.3E-20,0.4807,17%,4,4E-17,15257.5,15266.81
36229,P68104-1,2.4E-72,1E-64,715.5,63%,1,4.1E-17,4939.77,18.02
1887,Q99877,9.5E-28,1.4E-20,271.2,19%,1,4.2E-17,13782.51,13790.95
5737369,Q01995,3.8E-72,1.6E-64,601.4,55%,1,4.7E-17,5601.83,18.02
389372,P84243,1.1E-27,1.7E-20,0.5461,18%,4,4.7E-17,15257.54,15266.85
389118,P68431,1.1E-27,1.7E-20,0.1085,15%,4,4.8E-17,15389.51,15399.05
388985,P68431,1.1E-27,1.7E-20,0.1113,16%,4,4.8E-17,15375.57,15385.11
415611,P68431,1.1E-27,1.7E-20,0.5185,19%,4,4.8E-17,15319.51,15329
4017,O00479,1.2E-27,1.8E-20,938.7,14%,1,4.9E-17,9402.19,9407.72
414587,P68431,1.3E-27,1.9E-20,0.1285,17%,4,5.2E-17,15333.52,15343.04
389324,P84243,1.3E-27,2E-20,0.04559,16%,4,5.3E-17,15313.53,15322.88
416226,P84243,1.3E-27,2E-20,0.0266,16%,4,5.3E-17,15285.57,15294.91
424927,P84243,1.4E-27,2.1E-20,0.951,17%,4,5.6E-17,15257.54,15266.85
4669543,P84243,1.4E-27,2.1E-20,0.3082,17%,4,5.6E-17,15271.52,15280.84
170450,Q71DI3,1.5E-27,2.3E-20,0.1081,16%,4,5.9E-17,15303.53,15312.95
4894686,P68871,1.5E-27,2.3E-20,420.5,17%,1,5.9E-17,15864.21,15874.16
389309,P84243,1.6E-27,2.5E-20,0.05396,16%,4,6.2E-17,15313.6,15322.96
389280,P84243,1.6E-27,2.5E-20,0.05605,16%,4,6.2E-17,15299.51,15308.86
389297,P84243,1.8E-27,2.7E-20,0.2312,17%,4,6.6E-17,15299.51,15308.85
2162,P23528,1.8E-27,2.8E-20,96.54,15%,1,6.7E-17,18401.63,18413.34
8473,P68431,2E-27,3E-20,0.1836,19%,4,7E-17,15305.49,15314.97
12959,Q71DI3,2E-27,3E-20,0.9458,19%,4,7E-17,15289.48,15298.87
35949,P05787-1,1.5E-71,6.3E-64,821.5,79%,1,7E-17,3114.72,18.02
389677,Q71DI3,2.2E-27,3.3E-20,0.7206,17%,4,7.6E-17,15303.49,15312.9
8628,Q93079,2.2E-27,3.4E-20,704.7,20%,1,7.6E-17,13794.51,13802.96
5038835,P84243,2.2E-27,3.3E-20,0.04661,16%,4,7.6E-17,15327.55,15336.9
4267,Q99879,2.3E-27,3.4E-20,369.2,18%,1,7.7E-17,13849.59,13858.08
240061,P08727,2.7E-71,1.1E-63,999.7,56%,1,8.2E-17,4748.31,18.02
416237,P84243,2.7E-27,4.1E-20,0.5041,14%,4,8.8E-17,15243.49,15252.79
4991647,Q71DI3,2.8E-27,4.3E-20,0.1178,16%,4,9.1E-17,15331.56,15341
5771898,P68431,2.9E-27,4.3E-20,0.212,16%,4,9.1E-17,15459.55,15469.14
15300,P47985,3.4E-27,5.1E-20,1865,18%,1,1E-16,8090.42,8095.47
4992362,P68431,3.8E-27,5.7E-20,0.1822,16%,4,1.1E-16,15347.5,15357.01
389520,P84243,4.2E-27,6.3E-20,0.4206,16%,4,1.2E-16,15271.52,15280.84
5038901,P84243,4.2E-27,6.4E-20,0.231,16%,4,1.2E-16,15271.56,15280.88
186611,P08727,1.1E-70,4.4E-63,1044,54%,1,1.3E-16,4590.24,18.02
6244,P0C0S8,4.7E-27,7.1E-20,218.7,16%,1,1.3E-16,14035.93,14044.37
14962,Q629K1,5E-27,7.6E-20,772.4,19%,1,1.4E-16,9546.34,9552.21
598854,P84243,5.2E-27,7.8E-20,0.2759,16%,4,1.4E-16,15271.52,15280.84
170172,P84243,5.2E-27,7.8E-20,0.07707,16%,4,1.4E-16,15243.52,15252.83
5772307,Q71DI3,5.1E-27,7.8E-20,0.01424,15%,4,1.4E-16,15401.53,15411
388998,P68431,5.3E-27,8E-20,0.104,15%,4,1.4E-16,15389.51,15399.05
389171,P68431,5.7E-27,8.7E-20,0.5104,20%,4,1.5E-16,15333.52,15343.03
443335,Q71DI3,5.9E-27,9E-20,0.05959,16%,4,1.5E-16,15359.52,15368.96
392027,P68431,6.8E-27,1E-19,0.1686,16%,4,1.7E-16,15333.52,15343.03
4901312,P0DP24,7.1E-27,1.1E-19,13.43,15%,4,1.8E-16,16786.76,16797.4
7963,P84243,7.4E-27,1.1E-19,0.07657,15%,4,1.8E-16,15271.52,15280.84
4992210,Q71DI3,7.4E-27,1.1E-19,0.42,16%,4,1.8E-16,15345.54,15354.97
417873,P68431,7.7E-27,1.2E-19,0.2306,17%,4,1.9E-16,15319.51,15329
389659,Q71DI3,8E-27,1.2E-19,0.226,16%,4,1.9E-16,15317.51,15326.93
605728,P84243,8E-27,1.2E-19,0.07686,17%,4,1.9E-16,15285.57,15294.91
4992539,P68431,8.9E-27,1.4E-19,0.9643,19%,4,2.1E-16,15333.48,15342.99
419068,Q71DI3,9E-27,1.4E-19,0.525,16%,4,2.1E-16,15303.53,15312.94
415743,P68431,9.2E-27,1.4E-19,0.01323,15%,4,2.1E-16,15361.55,15371.09
253905,Q71DI3,9.3E-27,1.4E-19,0.3208,16%,4,2.1E-16,15317.51,15326.92
997102,P0DP23,9.5E-27,1.4E-19,66.76,14%,1,2.1E-16,16793.83,16804.5
5038194,P84243,9.5E-27,1.4E-19,0.07555,16%,4,2.1E-16,15383.61,15393.01
1643877,P84243,1.1E-26,1.6E-19,0.1516,16%,4,2.3E-16,15327.51,15336.87
390179,P84243,1.1E-26,1.6E-19,0.1571,16%,4,2.3E-16,15355.54,15364.92
5768710,Q71DI3,1.1E-26,1.7E-19,0.4405,16%,4,2.4E-16,15331.56,15341
392031,P68431,1.1E-26,1.7E-19,0.4408,16%,4,2.4E-16,15347.54,15357.06
641456,P84243,1.1E-26,1.7E-19,0.1544,15%,4,2.4E-16,15271.52,15280.84
389257,P84243,1.1E-26,1.7E-19,0.0994,15%,4,2.4E-16,15313.49,15322.84
415899,Q71DI3,1.2E-26,1.8E-19,0.05109,15%,4,2.4E-16,15345.57,15355.03
1639204,P68431,1.2E-26,1.8E-19,0.001678,15%,4,2.4E-16,15445.54,15455.12
259092,P69905,1.2E-26,1.8E-19,10.61,16%,4,2.4E-16,15196.85,15206.34
1639014,P68431,1.2E-26,1.8E-19,0.07174,15%,4,2.4E-16,15361.55,15371.09
1235,O15511-1,1.2E-26,1.8E-19,657.2,11%,1,2.5E-16,16221.27,16231.27
4275,P23527,1.3E-26,2E-19,37.91,19%,4,2.7E-16,13808.53,13816.99
418375,P68431,1.4E-26,2.1E-19,0.03597,15%,4,2.7E-16,15389.58,15399.14
949283,P84243,1.4E-26,2.2E-19,0.03008,16%,4,2.8E-16,15299.55,15308.89
4982608,P68431,1.5E-26,2.2E-19,0.02257,15%,4,2.8E-16,15375.53,15385.08
1942,P08708,1.4E-26,2.2E-19,458.2,14%,1,2.8E-16,15409.35,15418.93
479806,P84243,1.4E-26,2.2E-19,0.01107,16%,4,2.8E-16,15313.6,15322.96
5038400,P84243,1.4E-26,2.2E-19,0.01154,16%,4,2.8E-16,15341.6,15350.97
389219,P68431,1.5E-26,2.2E-19,0.1755,15%,4,2.8E-16,15361.48,15371
7496,P84243,1.4E-26,2.2E-19,0.06092,16%,4,2.8E-16,15341.53,15350.89
5689576,P84243,1.4E-26,2.2E-19,0.01154,16%,4,2.8E-16,15341.53,15350.89
389022,P68431,1.5E-26,2.2E-19,0.08479,16%,4,2.8E-16,15389.58,15399.14
415335,P84243,1.5E-26,2.3E-19,0.0324,16%,4,2.9E-16,15369.59,15378.99
15889,P80511,1.5E-26,2.4E-19,928,20%,1,2.9E-16,10437.49,10443.85
427001,P84243,1.6E-26,2.4E-19,1.038,16%,4,2.9E-16,15271.56,15280.88
640471,P84243,1.6E-26,2.4E-19,0.2979,16%,4,2.9E-16,15271.56,15280.87
389104,P68431,1.7E-26,2.5E-19,0.04614,16%,4,3E-16,15347.54,15357.06
419319,P84243,1.9E-26,2.9E-19,0.4667,16%,4,3.3E-16,15257.54,15266.86
390195,P84243,1.9E-26,2.9E-19,0.5794,15%,4,3.4E-16,15285.5,15294.83
5740763,Q06141,1.9E-26,2.9E-19,142.1,14%,1,3.4E-16,16553.91,18.02
392184,P84243,2E-26,3E-19,0.1102,16%,4,3.4E-16,15257.54,15266.85
5446301,P25787,3.2E-69,1.3E-61,1565,55%,1,3.6E-16,5798.13,18.02
169827,P62805,2.3E-26,3.5E-19,13.94,19%,4,3.8E-16,11341.39,11348.28
389582,P84243,2.4E-26,3.6E-19,0.5814,16%,4,4E-16,15271.48,15280.8
5771899,P84243,2.6E-26,3.9E-19,0.08359,16%,4,4.2E-16,15369.59,15378.98
389850,Q71DI3,2.6E-26,3.9E-19,0.1156,16%,4,4.2E-16,15373.57,15383.04
60746,P04908,6.6E-69,2.7E-61,1.761,64%,4,4.4E-16,5275.02,5278.19
4894438,P68871,2.9E-26,4.4E-19,22.55,15%,4,4.6E-16,15906.22,15916.2
389045,P68431,3E-26,4.5E-19,0.4973,17%,4,4.6E-16,15319.51,15329.01
7447,Q71DI3,3.5E-26,5.3E-19,0.1872,15%,4,5.2E-16,15317.54,15326.98
480240,P68431,3.5E-26,5.3E-19,0.1887,15%,4,5.2E-16,15333.52,15343.04
601942,Q71DI3,3.5E-26,5.3E-19,0.5392,16%,4,5.2E-16,15345.54,15354.98
416801,P68431,3.5E-26,5.3E-19,0.5395,16%,4,5.3E-16,15361.52,15371.04
534173,P68431,3.6E-26,5.4E-19,0.6972,15%,4,5.3E-16,15333.48,15342.98
389674,Q71DI3,3.7E-26,5.6E-19,0.2181,16%,4,5.4E-16,15359.52,15368.96
415655,P68431,3.7E-26,5.6E-19,0.04921,16%,4,5.4E-16,15375.57,15385.11
12958,P68431,3.7E-26,5.6E-19,0.792,15%,4,5.4E-16,15305.49,15314.98
217432,P68431,3.9E-26,5.9E-19,0.3472,16%,4,5.5E-16,15333.48,15342.98
268984,P05787-1,1.5E-68,6.4E-61,515.4,68%,1,5.5E-16,4818.41,18.02
489223,P84243,4.2E-26,6.4E-19,0.1584,14%,4,5.9E-16,15313.57,15322.92
901784,P84243,4.9E-26,7.5E-19,0.1162,16%,4,6.7E-16,15285.57,15294.91
16297,P23527,3.6E-68,1.5E-60,0.0976,58%,4,7.1E-16,6169.35,6173.04
422590,Q71DI3,5.6E-26,8.6E-19,0.0559,15%,4,7.4E-16,15485.59,15495.14
4992616,P68431,5.6E-26,8.6E-19,0.05736,15%,4,7.4E-16,15501.56,15511.2
1644008,P84243,5.9E-26,9E-19,0.007846,15%,4,7.6E-16,15327.62,15337
3008196,P84243,5.9E-26,9E-19,0.001688,14%,4,7.6E-16,15369.63,15379.04
389558,P84243,6.2E-26,9.4E-19,0.1642,19%,4,7.8E-16,15257.5,15266.81
392133,P68431,6.2E-26,9.4E-19,0.7807,16%,4,7.8E-16,15361.48,15371
418351,P68431,6.2E-26,9.4E-19,0.3668,15%,4,7.8E-16,15403.49,15413.04
418960,P84243,6.4E-26,9.7E-19,0.08452,16%,4,7.9E-16,15257.54,15266.85
37064,P04908,6.4E-26,9.8E-19,167.8,17%,1,7.9E-16,14051.94,14060.37
641508,P84243,6.4E-26,9.7E-19,0.1289,16%,4,8E-16,15243.52,15252.83
2480426,P68431,6.8E-26,1E-18,0.02926,14%,4,8.3E-16,15403.53,15413.07
60660,P0C0S8,6.9E-68,2.9E-60,534.5,63%,1,8.6E-16,5726.33,5729.8
272368,P07148,7.3E-26,1.1E-18,1671,16%,1,8.7E-16,14140.39,14149.26
5771771,P68431,7.3E-26,1.1E-18,0.09398,16%,4,8.7E-16,15431.52,15441.09
946578,Q71DI3,7.7E-26,1.2E-18,0.003434,16%,4,9E-16,15373.61,15383.08
947682,P68431,7.7E-26,1.2E-18,0.003275,16%,4,9E-16,15389.55,15399.08
1411,P63167,8.4E-26,1.3E-18,287.1,17%,1,9.6E-16,10270.08,10276.73
3223,P84243,8.5E-26,1.3E-18,0.1665,15%,4,9.6E-16,15299.55,15308.89
392176,P84243,8.5E-26,1.3E-18,0.0704,15%,4,9.7E-16,15285.54,15294.87
480642,Q71DI3,9E-26,1.4E-18,0.0268,15%,4,1E-15,15359.59,15369.05
428109,P68431,9E-26,1.4E-18,0.0277,15%,4,1E-15,15375.57,15385.11
390148,Q71DI3,9.7E-26,1.5E-18,0.1451,16%,4,1.1E-15,15345.57,15355.03
949278,P84243,1E-25,1.5E-18,0.117,14%,4,1.1E-15,15299.51,15308.85
16260,P0CG47,1.6E-67,6.6E-60,0.9691,54%,4,1.1E-15,6527.49,18.02
4993332,P68431,1E-25,1.6E-18,0.4554,18%,4,1.1E-15,15403.56,15413.12
489245,P84243,1E-25,1.6E-18,0.09967,15%,4,1.1E-15,15397.62,15407.04
494475,P84243,1E-25,1.6E-18,0.09996,15%,4,1.1E-15,15383.61,15393.02
219978,P84243,1E-25,1.6E-18,0.0692,13%,4,1.1E-15,15313.49,15322.84
37335,Q99878,1.1E-25,1.6E-18,196.8,19%,1,1.1E-15,13852.83,13861.16
415219,P84243,1.1E-25,1.7E-18,0.1744,16%,4,1.2E-15,15257.54,15266.86
5038527,P84243,1.2E-25,1.8E-18,0.0798,14%,4,1.2E-15,15271.52,15280.84
3009889,Q71DI3,1.3E-25,1.9E-18,0.00776,14%,4,1.3E-15,15387.59,15397.07
4991432,Q71DI3,1.3E-25,1.9E-18,0.04004,14%,4,1.3E-15,15359.55,15369.01
389765,Q71DI3,1.3E-25,2E-18,0.2587,16%,4,1.3E-15,15331.56,15341
170167,P84243,1.3E-25,2E-18,0.5623,17%,4,1.3E-15,15243.49,15252.79
7669,P68431,1.4E-25,2.1E-18,0.9458,16%,4,1.3E-15,15305.45,15314.93
1643999,P84243,1.5E-25,2.2E-18,0.6416,16%,4,1.4E-15,15257.54,15266.85
60658,P0C0S8,3.7E-67,1.5E-59,0.5115,70%,4,1.4E-15,5247.01,5250.18
389065,P68431,1.5E-25,2.2E-18,0.07693,16%,4,1.4E-15,15333.48,15342.99
597388,P68431,1.5E-25,2.2E-18,0.03958,14%,4,1.4E-15,15361.48,15371
7372,P06899,1.5E-25,2.3E-18,192.1,16%,1,1.4E-15,13764.54,13772.97
5789959,P84243,1.6E-25,2.4E-18,0.009226,16%,4,1.5E-15,15341.56,15350.93
3009887,Q71DI3,1.6E-25,2.4E-18,0.0347,15%,4,1.5E-15,15359.55,15369.01
13634,Q5QNW6,1.6E-25,2.5E-18,23.75,18%,4,1.5E-15,13822.54,13831.01
389629,Q71DI3,1.6E-25,2.5E-18,0.838,16%,4,1.5E-15,15317.54,15326.97
14924,O75438-1,1.6E-25,2.5E-18,1031,23%,1,1.5E-15,6825.6,6830.01
5789968,P84243,1.6E-25,2.5E-18,0.07067,14%,4,1.5E-15,15383.57,15392.97
1819,Q9NS69,1.7E-25,2.6E-18,2148,6%,1,1.6E-15,15422.75,15432.47
7951,P62807,1.7E-25,2.6E-18,88.73,18%,1,1.6E-15,13808.53,13816.99
389350,P84243,1.8E-25,2.7E-18,0.6645,14%,4,1.6E-15,15271.52,15280.84
389682,Q71DI3,1.9E-25,2.9E-18,0.04237,16%,4,1.7E-15,15373.61,15383.08
477136,Q71DI3,1.9E-25,2.9E-18,0.09574,16%,4,1.7E-15,15359.59,15369.06
185283,P84243,1.9E-25,2.9E-18,6.031,16%,4,1.7E-15,15229.51,15238.8
452856,P17661,8.9E-67,3.7E-59,611.5,69%,1,1.8E-15,5209.61,18.02
1128,Q9NR28-1,2.2E-25,3.4E-18,553.1,10%,1,1.9E-15,20752.38,20765.16
477087,Q71DI3,2.2E-25,3.4E-18,0.3338,17%,4,1.9E-15,15317.54,15326.97
377228,P06733-1,1E-66,4.2E-59,44.74,56%,1,1.9E-15,6265.26,18.02
418355,P68431,2.3E-25,3.4E-18,0.04146,17%,4,1.9E-15,15431.56,15441.14
4992188,Q71DI3,2.3E-25,3.5E-18,0.9668,18%,4,1.9E-15,15317.51,15326.93
5738848,Q16777,1.3E-66,5.3E-59,625.9,60%,1,2E-15,5876.43,5879.98
5039294,P84243,2.5E-25,3.8E-18,0.01896,15%,4,2E-15,15341.56,15350.94
389123,P68431,2.5E-25,3.8E-18,1.877,15%,4,2E-15,15333.48,15342.98
415915,Q71DI3,2.5E-25,3.8E-18,0.1254,15%,4,2E-15,15317.51,15326.92
5757216,Q9Y3B3-1,1.5E-66,6.2E-59,873.9,60%,1,2E-15,5329.88,18.02
392166,P84243,2.5E-25,3.8E-18,0.01875,15%,4,2E-15,15355.54,15364.92
5737340,P17661,1.5E-66,6E-59,854.3,43%,1,2E-15,5366.68,18.02
389711,Q71DI3,2.6E-25,3.9E-18,0.05372,14%,4,2E-15,15401.64,15411.13
414855,Q71DI3,2.6E-25,3.9E-18,0.02543,15%,4,2.1E-15,15345.57,15355.03
416479,P68431,2.6E-25,3.9E-18,0.3648,17%,4,2.1E-15,15333.48,15342.99
597277,P84243,2.7E-25,4.1E-18,0.1479,15%,4,2.1E-15,15383.57,15392.97
156090,O14558,2.8E-25,4.3E-18,1236,11%,1,2.2E-15,17246.95,17257.62
1088,P04792,3E-25,4.6E-18,364.9,8%,1,2.3E-15,22679.46,22693.37
426974,P84243,3.3E-25,5E-18,0.1802,14%,4,2.5E-15,15243.52,15252.83
240162,P17661,3.2E-66,1.3E-58,863.6,51%,1,2.5E-15,5843.9,18.02
7048,P84243,3.4E-25,5.2E-18,0.2085,18%,4,2.5E-15,15257.54,15266.85
5771901,P84243,3.5E-25,5.3E-18,0.1645,14%,4,2.6E-15,15355.58,15364.96
5039439,P84243,3.6E-25,5.5E-18,0.04836,16%,4,2.6E-15,15299.55,15308.89
74913,P69905,3.7E-25,5.6E-18,3.01,16%,4,2.7E-15,15188.87,15198.38
74910,P69905,3.7E-25,5.6E-18,3.01,18%,4,2.7E-15,15158.9,15168.4
4992458,P68431,3.8E-25,5.7E-18,0.01309,15%,4,2.7E-15,15375.57,15385.12
240161,P17661,4.3E-66,1.8E-58,901.1,50%,1,2.7E-15,5267.61,18.02
415228,P84243,3.9E-25,5.9E-18,0.05835,16%,4,2.7E-15,15369.56,15378.95
5771902,P68431,3.9E-25,5.9E-18,0.6069,14%,4,2.7E-15,15347.5,15357.01
415284,P84243,3.9E-25,6E-18,0.09223,15%,4,2.7E-15,15397.62,15407.04
184499,P04908,5.3E-66,2.2E-58,910.7,63%,1,2.8E-15,4599.61,4602.36
414589,P68431,4.7E-25,7.2E-18,0.04353,15%,4,3.2E-15,15347.5,15357.01
168059,P08670,9.3E-66,3.8E-58,484.4,78%,1,3.3E-15,4048.94,18.02
5690447,P84243,5.1E-25,7.7E-18,0.02022,16%,4,3.3E-15,15313.53,15322.88
640495,P84243,5.3E-25,8E-18,0.13,13%,4,3.4E-15,15257.54,15266.86
389114,P68431,5.3E-25,8E-18,0.4713,19%,4,3.4E-15,15347.46,15356.97
5038296,P84243,5.3E-25,8E-18,0.03899,13%,4,3.4E-15,15285.5,15294.83
489566,P84243,5.3E-25,8.1E-18,0.09417,15%,4,3.4E-15,15285.57,15294.91
2644,P26447,5.5E-25,8.3E-18,33.27,19%,4,3.5E-15,11631.7,11639.36
8301,P68431,5.7E-25,8.7E-18,0.2263,15%,4,3.6E-15,15347.5,15357.01
1452,P63241-1,5.8E-25,8.8E-18,80.87,11%,1,3.6E-15,16819.44,16830.22
7101,P62805,5.8E-25,8.9E-18,118.2,17%,1,3.7E-15,11285.37,11292.22
7480,P62805,5.8E-25,8.9E-18,13.84,17%,4,3.7E-15,11313.4,11320.27
389957,P62805,6.1E-25,9.2E-18,2.795,17%,4,3.8E-15,11341.39,11348.29
4980705,P0DP23,6.1E-25,9.3E-18,0.9691,14%,4,3.8E-15,16797.8,16808.43
1639137,P68431,6.4E-25,9.7E-18,0.2303,14%,4,3.9E-15,15403.53,15413.07
5767231,P84243,6.5E-25,9.8E-18,0.1165,14%,4,3.9E-15,15285.54,15294.87
947719,P68431,6.7E-25,1E-17,0.09274,15%,4,4E-15,15375.57,15385.12
416530,Q71DI3,6.9E-25,1E-17,0.0153,15%,4,4.1E-15,15345.57,15355.03
415704,P68431,6.9E-25,1E-17,0.08872,16%,4,4.1E-15,15361.55,15371.09
476811,P84243,7.8E-25,1.2E-17,0.1354,13%,4,4.5E-15,15313.6,15322.96
422861,P84243,7.8E-25,1.2E-17,0.04541,15%,4,4.5E-15,15299.59,15308.93
2529873,P84243,8.2E-25,1.2E-17,0.5912,15%,4,4.6E-15,15285.54,15294.86
416169,P84243,8.3E-25,1.3E-17,1.008,17%,4,4.7E-15,15243.52,15252.83
203683,P0C0S8,3.3E-65,1.3E-57,0,63%,4,4.8E-15,4755.72,4758.59
4992081,Q71DI3,8.9E-25,1.4E-17,0.1144,16%,4,4.9E-15,15387.59,15397.05
7457,P68431,8.9E-25,1.3E-17,0.5116,17%,4,4.9E-15,15333.52,15343.03
5771903,P68431,8.9E-25,1.4E-17,0.1151,16%,4,4.9E-15,15403.56,15413.13
2480501,P68431,1E-24,1.5E-17,0.1841,17%,4,5.4E-15,15361.52,15371.04
389051,P68431,1E-24,1.6E-17,0.3542,16%,4,5.5E-15,15333.48,15342.98
389713,Q71DI3,1E-24,1.6E-17,0.3544,16%,4,5.5E-15,15317.51,15326.92
424008,P68431,1E-24,1.6E-17,0.06667,16%,4,5.5E-15,15375.57,15385.12
296134,P84243,1E-24,1.6E-17,0.6784,16%,4,5.5E-15,15257.5,15266.81
8296,P84243,1E-24,1.6E-17,0.1739,16%,4,5.5E-15,15271.48,15280.8
39596,Q16777,1.1E-24,1.7E-17,451.2,16%,1,5.7E-15,13904.83,13913.25
5737348,A0A2R8Y619,6.6E-65,2.7E-57,907.4,71%,1,5.8E-15,4170.3,18.02
58980,P30086,6.3E-65,2.6E-57,555.8,49%,1,5.8E-15,8375.3,18.02
415236,P84243,1.2E-24,1.8E-17,0.002413,15%,4,5.9E-15,15355.65,15365.05
946452,Q71DI3,1.2E-24,1.8E-17,0.1544,13%,4,6.1E-15,15331.56,15341.01
2480359,P68431,1.2E-24,1.8E-17,0.02501,15%,4,6.1E-15,15431.48,15441.05
4982640,Q71DI3,1.2E-24,1.8E-17,0.02468,15%,4,6.1E-15,15415.54,15425.04
4980640,P0DP24,1.2E-24,1.9E-17,3.01,14%,4,6.2E-15,16815.86,16826.56
240170,P05783,9.5E-65,3.9E-57,934.5,47%,1,6.5E-15,4830.36,18.02
415451,P84243,1.3E-24,2E-17,0.007026,14%,4,6.5E-15,15355.65,15365.05
1643879,P84243,1.4E-24,2.1E-17,0.04856,19%,4,6.6E-15,15271.52,15280.84
60501,P05783,1.1E-64,4.5E-57,842.3,53%,1,6.6E-15,3551.82,18.02
335715,P84243,1.4E-24,2.1E-17,0.6538,13%,4,6.7E-15,15243.52,15252.82
2533938,Q71DI3,1.4E-24,2.1E-17,0.3439,16%,4,6.8E-15,15331.52,15340.95
389321,P84243,1.4E-24,2.1E-17,0.1707,15%,4,6.8E-15,15369.56,15378.95
389672,Q71DI3,1.4E-24,2.1E-17,0.05465,15%,4,6.8E-15,15345.5,15354.94
389662,Q71DI3,1.5E-24,2.2E-17,0.1475,17%,4,6.9E-15,15331.49,15340.91
424932,P84243,1.5E-24,2.3E-17,0.03185,16%,4,7E-15,15327.55,15336.91
479864,P84243,1.5E-24,2.3E-17,0.5151,14%,4,7.1E-15,15271.52,15280.84
443338,Q71DI3,1.6E-24,2.4E-17,0.2754,14%,4,7.2E-15,15303.53,15312.94
419459,P84243,1.6E-24,2.4E-17,0.07675,14%,4,7.3E-15,15271.56,15280.88
5771774,P84243,1.6E-24,2.5E-17,0.04372,16%,4,7.4E-15,15355.61,15365
1113,P22392-1,1.6E-24,2.5E-17,527.7,11%,1,7.5E-15,17197.91,17208.88
599042,P84243,1.8E-24,2.7E-17,0.1064,14%,4,7.9E-15,15271.56,15280.88
427465,P84243,1.8E-24,2.7E-17,0.09443,14%,4,7.9E-15,15285.57,15294.9
2119,P39019,1.8E-24,2.8E-17,323.7,12%,1,8.1E-15,15919.49,15929.31
1041,Q96FQ6,1.9E-24,2.9E-17,778.1,13%,1,8.3E-15,11704.94,11712.24
389264,P84243,2.1E-24,3.1E-17,0.09102,16%,4,8.8E-15,15313.53,15322.88
16756,O75964,2.8E-64,1.2E-56,3.01,36%,4,8.9E-15,11332.21,18.02
5768879,P68431,2.1E-24,3.2E-17,1.437,16%,4,8.9E-15,15375.53,15385.06
1301603,P84243,2.1E-24,3.2E-17,0.03776,16%,4,8.9E-15,15285.57,15294.91
5771775,P84243,2.1E-24,3.2E-17,0.03596,16%,4,8.9E-15,15299.51,15308.85
213864,Q71DI3,2.1E-24,3.3E-17,0.03051,13%,4,9E-15,15331.56,15341
1597,P68431,2.1E-24,3.3E-17,0.2231,13%,4,9E-15,15347.46,15356.97
2720,P62805,2.2E-24,3.3E-17,19.98,14%,4,9E-15,11383.4,11390.33
427432,P84243,2.2E-24,3.3E-17,0.1595,13%,4,9E-15,15299.55,15308.9
640467,P84243,2.2E-24,3.3E-17,0.05139,14%,4,9.1E-15,15313.6,15322.97
392204,Q71DI3,2.2E-24,3.4E-17,0.5104,16%,4,9.3E-15,15317.54,15326.97
